Datos del motor: 
Motor: Decimal Metodo: Multiplicativo
n0: 2911
n: 2911
a: 63
c: 0
b: 4
h: 500
m: 10000

Corrida.
 h,n 
0, 0.2911
1, 0.3393
2, 0.3759
3, 0.6817
4, 0.9471
5, 0.6673
6, 0.0399
7, 0.5137
8, 0.3631
9, 0.8753
10, 0.1439
11, 0.0657
12, 0.1391
13, 0.7633
14, 0.0879
15, 0.5377
16, 0.8751
17, 0.1313
18, 0.2719
19, 0.1297
20, 0.1711
21, 0.7793
22, 0.0959
23, 0.0417
24, 0.6271
25, 0.5073
26, 0.9599
27, 0.4737
28, 0.8431
29, 0.1153
30, 0.2639
31, 0.6257
32, 0.4191
33, 0.4033
34, 0.4079
35, 0.6977
36, 0.9551
37, 0.1713
38, 0.7919
39, 0.8897
40, 0.0511
41, 0.2193
42, 0.8159
43, 0.4017
44, 0.3071
45, 0.3473
46, 0.8799
47, 0.4337
48, 0.3231
49, 0.3553
50, 0.3839
51, 0.1857
52, 0.6991
53, 0.0433
54, 0.7279
55, 0.8577
56, 0.0351
57, 0.2113
58, 0.3119
59, 0.6497
60, 0.9311
61, 0.6593
62, 0.5359
63, 0.7617
64, 0.9871
65, 0.1873
66, 0.7999
67, 0.3937
68, 0.8031
69, 0.5953
70, 0.5039
71, 0.7457
72, 0.9791
73, 0.6833
74, 0.0479
75, 0.0177
76, 0.1151
77, 0.2513
78, 0.8319
79, 0.4097
80, 0.8111
81, 0.0993
82, 0.2559
83, 0.1217
84, 0.6671
85, 0.0273
86, 0.7199
87, 0.3537
88, 0.2831
89, 0.8353
90, 0.6239
91, 0.3057
92, 0.2591
93, 0.3233
94, 0.3679
95, 0.1777
96, 0.1951
97, 0.2913
98, 0.3519
99, 0.1697
100, 0.6911
