Datos del motor: 
Motor: Decimal Metodo: Multiplicativo
n0: 1263
n: 1263
a: 29
c: 0
b: 4
h: 500
m: 10000

Corrida.
 h,n 
0, 0.1263
1, 0.6627
2, 0.2183
3, 0.3307
4, 0.5903
5, 0.1187
6, 0.4423
7, 0.8267
8, 0.9743
9, 0.2547
10, 0.3863
11, 0.2027
12, 0.8783
13, 0.4707
14, 0.6503
15, 0.8587
16, 0.9023
17, 0.1667
18, 0.8343
19, 0.1947
20, 0.6463
21, 0.7427
22, 0.5383
23, 0.6107
24, 0.7103
25, 0.5987
26, 0.3623
27, 0.5067
28, 0.6943
29, 0.1347
30, 0.9063
31, 0.2827
32, 0.1983
33, 0.7507
34, 0.7703
35, 0.3387
36, 0.8223
37, 0.8467
38, 0.5543
39, 0.0747
40, 0.1663
41, 0.8227
42, 0.8583
43, 0.8907
44, 0.8303
45, 0.0787
46, 0.2823
47, 0.1867
48, 0.4143
49, 0.0147
50, 0.4263
51, 0.3627
52, 0.5183
53, 0.0307
54, 0.8903
55, 0.8187
56, 0.7423
57, 0.5267
58, 0.2743
59, 0.9547
60, 0.6863
61, 0.9027
62, 0.1783
63, 0.1707
64, 0.9503
65, 0.5587
66, 0.2023
67, 0.8667
68, 0.1343
69, 0.8947
70, 0.9463
71, 0.4427
72, 0.8383
73, 0.3107
74, 0.0103
75, 0.2987
76, 0.6623
77, 0.2067
78, 0.9943
79, 0.8347
80, 0.2063
81, 0.9827
82, 0.4983
83, 0.4507
84, 0.0703
85, 0.0387
86, 0.1223
87, 0.5467
88, 0.8543
89, 0.7747
90, 0.4663
91, 0.5227
92, 0.1583
93, 0.5907
94, 0.1303
95, 0.7787
96, 0.5823
97, 0.8867
98, 0.7143
99, 0.7147
100, 0.7263
