Datos del motor: 
Motor: Decimal Metodo: Multiplicativo
n0: 29
n: 29
a: 29
c: 0
b: 4
h: 500
m: 10000

Corrida.
 h,n 
0, 0.0029
1, 0.0841
2, 0.4389
3, 0.7281
4, 0.1149
5, 0.3321
6, 0.6309
7, 0.2961
8, 0.5869
9, 0.0201
10, 0.5829
11, 0.9041
12, 0.2189
13, 0.3481
14, 0.0949
15, 0.7521
16, 0.8109
17, 0.5161
18, 0.9669
19, 0.0401
20, 0.1629
21, 0.7241
22, 0.9989
23, 0.9681
24, 0.0749
25, 0.1721
26, 0.9909
27, 0.7361
28, 0.3469
29, 0.0601
30, 0.7429
31, 0.5441
32, 0.7789
33, 0.5881
34, 0.0549
35, 0.5921
36, 0.1709
37, 0.9561
38, 0.7269
39, 0.0801
40, 0.3229
41, 0.3641
42, 0.5589
43, 0.2081
44, 0.0349
45, 0.0121
46, 0.3509
47, 0.1761
48, 0.1069
49, 0.1001
50, 0.9029
51, 0.1841
52, 0.3389
53, 0.8281
54, 0.0149
55, 0.4321
56, 0.5309
57, 0.3961
58, 0.4869
59, 0.1201
60, 0.4829
61, 0.0041
62, 0.1189
63, 0.4481
64, 0.9949
65, 0.8521
66, 0.7109
67, 0.6161
68, 0.8669
69, 0.1401
70, 0.0629
71, 0.8241
72, 0.8989
73, 0.0681
74, 0.9749
75, 0.2721
76, 0.8909
77, 0.8361
78, 0.2469
79, 0.1601
80, 0.6429
81, 0.6441
82, 0.6789
83, 0.6881
84, 0.9549
85, 0.6921
86, 0.0709
87, 0.0561
88, 0.6269
89, 0.1801
90, 0.2229
91, 0.4641
92, 0.4589
93, 0.3081
94, 0.9349
95, 0.1121
96, 0.2509
97, 0.2761
98, 0.0069
99, 0.2001
100, 0.8029
