Datos del motor: 
Motor: Decimal Metodo: Multiplicativo
n0: 3023
n: 3023
a: 91
c: 0
b: 4
h: 500
m: 10000

Corrida.
 h,n 
0, 0.3023
1, 0.5093
2, 0.3463
3, 0.5133
4, 0.7103
5, 0.6373
6, 0.9943
7, 0.4813
8, 0.7983
9, 0.6453
10, 0.7223
11, 0.7293
12, 0.3663
13, 0.3333
14, 0.3303
15, 0.0573
16, 0.2143
17, 0.5013
18, 0.6183
19, 0.2653
20, 0.1423
21, 0.9493
22, 0.3863
23, 0.1533
24, 0.9503
25, 0.4773
26, 0.4343
27, 0.5213
28, 0.4383
29, 0.8853
30, 0.5623
31, 0.1693
32, 0.4063
33, 0.9733
34, 0.5703
35, 0.8973
36, 0.6543
37, 0.5413
38, 0.2583
39, 0.5053
40, 0.9823
41, 0.3893
42, 0.4263
43, 0.7933
44, 0.1903
45, 0.3173
46, 0.8743
47, 0.5613
48, 0.0783
49, 0.1253
50, 0.4023
51, 0.6093
52, 0.4463
53, 0.6133
54, 0.8103
55, 0.7373
56, 0.0943
57, 0.5813
58, 0.8983
59, 0.7453
60, 0.8223
61, 0.8293
62, 0.4663
63, 0.4333
64, 0.4303
65, 0.1573
66, 0.3143
67, 0.6013
68, 0.7183
69, 0.3653
70, 0.2423
71, 0.0493
72, 0.4863
73, 0.2533
74, 0.0503
75, 0.5773
76, 0.5343
77, 0.6213
78, 0.5383
79, 0.9853
80, 0.6623
81, 0.2693
82, 0.5063
83, 0.0733
84, 0.6703
85, 0.9973
86, 0.7543
87, 0.6413
88, 0.3583
89, 0.6053
90, 0.0823
91, 0.4893
92, 0.5263
93, 0.8933
94, 0.2903
95, 0.4173
96, 0.9743
97, 0.6613
98, 0.1783
99, 0.2253
100, 0.5023
