Datos del motor: 
Motor: Decimal Metodo: Multiplicativo
n0: 2789
n: 2789
a: 13
c: 0
b: 4
h: 500
m: 10000

Corrida.
 h,n 
0, 0.2789
1, 0.6257
2, 0.1341
3, 0.7433
4, 0.6629
5, 0.6177
6, 0.0301
7, 0.3913
8, 0.0869
9, 0.1297
10, 0.6861
11, 0.9193
12, 0.9509
13, 0.3617
14, 0.7021
15, 0.1273
16, 0.6549
17, 0.5137
18, 0.6781
19, 0.8153
20, 0.5989
21, 0.7857
22, 0.2141
23, 0.7833
24, 0.1829
25, 0.3777
26, 0.9101
27, 0.8313
28, 0.8069
29, 0.4897
30, 0.3661
31, 0.7593
32, 0.8709
33, 0.3217
34, 0.1821
35, 0.3673
36, 0.7749
37, 0.0737
38, 0.9581
39, 0.4553
40, 0.9189
41, 0.9457
42, 0.2941
43, 0.8233
44, 0.7029
45, 0.1377
46, 0.7901
47, 0.2713
48, 0.5269
49, 0.8497
50, 0.0461
51, 0.5993
52, 0.7909
53, 0.2817
54, 0.6621
55, 0.6073
56, 0.8949
57, 0.6337
58, 0.2381
59, 0.0953
60, 0.2389
61, 0.1057
62, 0.3741
63, 0.8633
64, 0.2229
65, 0.8977
66, 0.6701
67, 0.7113
68, 0.2469
69, 0.2097
70, 0.7261
71, 0.4393
72, 0.7109
73, 0.2417
74, 0.1421
75, 0.8473
76, 0.0149
77, 0.1937
78, 0.5181
79, 0.7353
80, 0.5589
81, 0.2657
82, 0.4541
83, 0.9033
84, 0.7429
85, 0.6577
86, 0.5501
87, 0.1513
88, 0.9669
89, 0.5697
90, 0.4061
91, 0.2793
92, 0.6309
93, 0.2017
94, 0.6221
95, 0.0873
96, 0.1349
97, 0.7537
98, 0.7981
99, 0.3753
100, 0.8789
