Datos del motor: 
Motor: Decimal Metodo: Multiplicativo
n0: 8769
n: 8769
a: 13
c: 0
b: 4
h: 500
m: 10000

Corrida.
 h,n 
0, 0.8769
1, 0.3997
2, 0.1961
3, 0.5493
4, 0.1409
5, 0.8317
6, 0.8121
7, 0.5573
8, 0.2449
9, 0.1837
10, 0.3881
11, 0.0453
12, 0.5889
13, 0.6557
14, 0.5241
15, 0.8133
16, 0.5729
17, 0.4477
18, 0.8201
19, 0.6613
20, 0.5969
21, 0.7597
22, 0.8761
23, 0.3893
24, 0.0609
25, 0.7917
26, 0.2921
27, 0.7973
28, 0.3649
29, 0.7437
30, 0.6681
31, 0.6853
32, 0.9089
33, 0.8157
34, 0.6041
35, 0.8533
36, 0.0929
37, 0.2077
38, 0.7001
39, 0.1013
40, 0.3169
41, 0.1197
42, 0.5561
43, 0.2293
44, 0.9809
45, 0.7517
46, 0.7721
47, 0.0373
48, 0.4849
49, 0.3037
50, 0.9481
51, 0.3253
52, 0.2289
53, 0.9757
54, 0.6841
55, 0.8933
56, 0.6129
57, 0.9677
58, 0.5801
59, 0.5413
60, 0.0369
61, 0.4797
62, 0.2361
63, 0.0693
64, 0.9009
65, 0.7117
66, 0.2521
67, 0.2773
68, 0.6049
69, 0.8637
70, 0.2281
71, 0.9653
72, 0.5489
73, 0.1357
74, 0.7641
75, 0.9333
76, 0.1329
77, 0.7277
78, 0.4601
79, 0.9813
80, 0.7569
81, 0.8397
82, 0.9161
83, 0.9093
84, 0.8209
85, 0.6717
86, 0.7321
87, 0.5173
88, 0.7249
89, 0.4237
90, 0.5081
91, 0.6053
92, 0.8689
93, 0.2957
94, 0.8441
95, 0.9733
96, 0.6529
97, 0.4877
98, 0.3401
99, 0.4213
100, 0.4769
