Datos del motor: 
Motor: Decimal Metodo: Multiplicativo
n0: 1817
n: 1817
a: 83
c: 0
b: 4
h: 500
m: 10000

Corrida.
 h,n 
0, 0.1817
1, 0.0811
2, 0.7313
3, 0.6979
4, 0.9257
5, 0.8331
6, 0.1473
7, 0.2259
8, 0.7497
9, 0.2251
10, 0.6833
11, 0.7139
12, 0.2537
13, 0.0571
14, 0.7393
15, 0.3619
16, 0.0377
17, 0.1291
18, 0.7153
19, 0.3699
20, 0.7017
21, 0.2411
22, 0.0113
23, 0.9379
24, 0.8457
25, 0.1931
26, 0.0273
27, 0.2659
28, 0.0697
29, 0.7851
30, 0.1633
31, 0.5539
32, 0.9737
33, 0.8171
34, 0.8193
35, 0.0019
36, 0.1577
37, 0.0891
38, 0.3953
39, 0.8099
40, 0.2217
41, 0.4011
42, 0.2913
43, 0.1779
44, 0.7657
45, 0.5531
46, 0.9073
47, 0.3059
48, 0.3897
49, 0.3451
50, 0.6433
51, 0.3939
52, 0.6937
53, 0.5771
54, 0.8993
55, 0.6419
56, 0.2777
57, 0.0491
58, 0.0753
59, 0.2499
60, 0.7417
61, 0.5611
62, 0.5713
63, 0.4179
64, 0.6857
65, 0.9131
66, 0.7873
67, 0.3459
68, 0.7097
69, 0.9051
70, 0.1233
71, 0.2339
72, 0.4137
73, 0.3371
74, 0.9793
75, 0.2819
76, 0.3977
77, 0.0091
78, 0.7553
79, 0.6899
80, 0.2617
81, 0.7211
82, 0.8513
83, 0.6579
84, 0.6057
85, 0.2731
86, 0.6673
87, 0.3859
88, 0.0297
89, 0.4651
90, 0.6033
91, 0.0739
92, 0.1337
93, 0.0971
94, 0.0593
95, 0.9219
96, 0.5177
97, 0.9691
98, 0.4353
99, 0.1299
100, 0.7817
