Datos del motor: 
Motor: Decimal Metodo: Multiplicativo
n0: 4441
n: 4441
a: 77
c: 0
b: 4
h: 500
m: 10000

Corrida.
 h,n 
0, 0.4441
1, 0.1957
2, 0.0689
3, 0.3053
4, 0.5081
5, 0.1237
6, 0.5249
7, 0.4173
8, 0.1321
9, 0.1717
10, 0.2209
11, 0.0093
12, 0.7161
13, 0.1397
14, 0.7569
15, 0.2813
16, 0.6601
17, 0.8277
18, 0.7329
19, 0.4333
20, 0.3641
21, 0.0357
22, 0.7489
23, 0.6653
24, 0.2281
25, 0.5637
26, 0.4049
27, 0.1773
28, 0.6521
29, 0.2117
30, 0.3009
31, 0.1693
32, 0.0361
33, 0.7797
34, 0.0369
35, 0.8413
36, 0.7801
37, 0.0677
38, 0.2129
39, 0.3933
40, 0.2841
41, 0.8757
42, 0.4289
43, 0.0253
44, 0.9481
45, 0.0037
46, 0.2849
47, 0.9373
48, 0.1721
49, 0.2517
50, 0.3809
51, 0.3293
52, 0.3561
53, 0.4197
54, 0.3169
55, 0.4013
56, 0.9001
57, 0.3077
58, 0.6929
59, 0.3533
60, 0.2041
61, 0.7157
62, 0.1089
63, 0.3853
64, 0.6681
65, 0.4437
66, 0.1649
67, 0.6973
68, 0.6921
69, 0.2917
70, 0.4609
71, 0.4893
72, 0.6761
73, 0.0597
74, 0.5969
75, 0.9613
76, 0.0201
77, 0.5477
78, 0.1729
79, 0.3133
80, 0.1241
81, 0.5557
82, 0.7889
83, 0.7453
84, 0.3881
85, 0.8837
86, 0.0449
87, 0.4573
88, 0.2121
89, 0.3317
90, 0.5409
91, 0.6493
92, 0.9961
93, 0.6997
94, 0.8769
95, 0.5213
96, 0.1401
97, 0.7877
98, 0.6529
99, 0.2733
100, 0.0441
