Datos del motor: 
Motor: Decimal Metodo: Multiplicativo
n0: 4063
n: 4063
a: 11
c: 0
b: 4
h: 500
m: 10000

Corrida.
 h,n 
0, 0.4063
1, 0.4693
2, 0.1623
3, 0.7853
4, 0.6383
5, 0.0213
6, 0.2343
7, 0.5773
8, 0.3503
9, 0.8533
10, 0.3863
11, 0.2493
12, 0.7423
13, 0.1653
14, 0.8183
15, 0.0013
16, 0.0143
17, 0.1573
18, 0.7303
19, 0.0333
20, 0.3663
21, 0.0293
22, 0.3223
23, 0.5453
24, 0.9983
25, 0.9813
26, 0.7943
27, 0.7373
28, 0.1103
29, 0.2133
30, 0.3463
31, 0.8093
32, 0.9023
33, 0.9253
34, 0.1783
35, 0.9613
36, 0.5743
37, 0.3173
38, 0.4903
39, 0.3933
40, 0.3263
41, 0.5893
42, 0.4823
43, 0.3053
44, 0.3583
45, 0.9413
46, 0.3543
47, 0.8973
48, 0.8703
49, 0.5733
50, 0.3063
51, 0.3693
52, 0.0623
53, 0.6853
54, 0.5383
55, 0.9213
56, 0.1343
57, 0.4773
58, 0.2503
59, 0.7533
60, 0.2863
61, 0.1493
62, 0.6423
63, 0.0653
64, 0.7183
65, 0.9013
66, 0.9143
67, 0.0573
68, 0.6303
69, 0.9333
70, 0.2663
71, 0.9293
72, 0.2223
73, 0.4453
74, 0.8983
75, 0.8813
76, 0.6943
77, 0.6373
78, 0.0103
79, 0.1133
80, 0.2463
81, 0.7093
82, 0.8023
83, 0.8253
84, 0.0783
85, 0.8613
86, 0.4743
87, 0.2173
88, 0.3903
89, 0.2933
90, 0.2263
91, 0.4893
92, 0.3823
93, 0.2053
94, 0.2583
95, 0.8413
96, 0.2543
97, 0.7973
98, 0.7703
99, 0.4733
100, 0.2063
