Datos del motor: 
Motor: Decimal Metodo: Multiplicativo
n0: 7433
n: 7433
a: 11
c: 0
b: 4
h: 500
m: 10000

Corrida.
 h,n 
0, 0.7433
1, 0.1763
2, 0.9393
3, 0.3323
4, 0.6553
5, 0.2083
6, 0.2913
7, 0.2043
8, 0.2473
9, 0.7203
10, 0.9233
11, 0.1563
12, 0.7193
13, 0.9123
14, 0.0353
15, 0.3883
16, 0.2713
17, 0.9843
18, 0.8273
19, 0.1003
20, 0.1033
21, 0.1363
22, 0.4993
23, 0.4923
24, 0.4153
25, 0.5683
26, 0.2513
27, 0.7643
28, 0.4073
29, 0.4803
30, 0.2833
31, 0.1163
32, 0.2793
33, 0.0723
34, 0.7953
35, 0.7483
36, 0.2313
37, 0.5443
38, 0.9873
39, 0.8603
40, 0.4633
41, 0.0963
42, 0.0593
43, 0.6523
44, 0.1753
45, 0.9283
46, 0.2113
47, 0.3243
48, 0.5673
49, 0.2403
50, 0.6433
51, 0.0763
52, 0.8393
53, 0.2323
54, 0.5553
55, 0.1083
56, 0.1913
57, 0.1043
58, 0.1473
59, 0.6203
60, 0.8233
61, 0.0563
62, 0.6193
63, 0.8123
64, 0.9353
65, 0.2883
66, 0.1713
67, 0.8843
68, 0.7273
69, 3.0E-4
70, 0.0033
71, 0.0363
72, 0.3993
73, 0.3923
74, 0.3153
75, 0.4683
76, 0.1513
77, 0.6643
78, 0.3073
79, 0.3803
80, 0.1833
81, 0.0163
82, 0.1793
83, 0.9723
84, 0.6953
85, 0.6483
86, 0.1313
87, 0.4443
88, 0.8873
89, 0.7603
90, 0.3633
91, 0.9963
92, 0.9593
93, 0.5523
94, 0.0753
95, 0.8283
96, 0.1113
97, 0.2243
98, 0.4673
99, 0.1403
100, 0.5433
