Datos del motor: 
Motor: Decimal Metodo: Multiplicativo
n0: 7747
n: 7747
a: 11
c: 0
b: 4
h: 500
m: 10000

Corrida.
 h,n 
0, 0.7747
1, 0.5217
2, 0.7387
3, 0.1257
4, 0.3827
5, 0.2097
6, 0.3067
7, 0.3737
8, 0.1107
9, 0.2177
10, 0.3947
11, 0.3417
12, 0.7587
13, 0.3457
14, 0.8027
15, 0.8297
16, 0.1267
17, 0.3937
18, 0.3307
19, 0.6377
20, 0.0147
21, 0.1617
22, 0.7787
23, 0.5657
24, 0.2227
25, 0.4497
26, 0.9467
27, 0.4137
28, 0.5507
29, 0.0577
30, 0.6347
31, 0.9817
32, 0.7987
33, 0.7857
34, 0.6427
35, 0.0697
36, 0.7667
37, 0.4337
38, 0.7707
39, 0.4777
40, 0.2547
41, 0.8017
42, 0.8187
43, 0.0057
44, 0.0627
45, 0.6897
46, 0.5867
47, 0.4537
48, 0.9907
49, 0.8977
50, 0.8747
51, 0.6217
52, 0.8387
53, 0.2257
54, 0.4827
55, 0.3097
56, 0.4067
57, 0.4737
58, 0.2107
59, 0.3177
60, 0.4947
61, 0.4417
62, 0.8587
63, 0.4457
64, 0.9027
65, 0.9297
66, 0.2267
67, 0.4937
68, 0.4307
69, 0.7377
70, 0.1147
71, 0.2617
72, 0.8787
73, 0.6657
74, 0.3227
75, 0.5497
76, 0.0467
77, 0.5137
78, 0.6507
79, 0.1577
80, 0.7347
81, 0.0817
82, 0.8987
83, 0.8857
84, 0.7427
85, 0.1697
86, 0.8667
87, 0.5337
88, 0.8707
89, 0.5777
90, 0.3547
91, 0.9017
92, 0.9187
93, 0.1057
94, 0.1627
95, 0.7897
96, 0.6867
97, 0.5537
98, 0.0907
99, 0.9977
100, 0.9747
