Datos del motor: 
Motor: Decimal Metodo: Multiplicativo
n0: 5163
n: 5163
a: 77
c: 0
b: 4
h: 500
m: 10000

Corrida.
 h,n 
0, 0.5163
1, 0.7551
2, 0.1427
3, 0.9879
4, 0.0683
5, 0.2591
6, 0.9507
7, 0.2039
8, 0.7003
9, 0.9231
10, 0.0787
11, 0.0599
12, 0.6123
13, 0.1471
14, 0.3267
15, 0.1559
16, 0.0043
17, 0.3311
18, 0.4947
19, 0.0919
20, 0.0763
21, 0.8751
22, 0.3827
23, 0.4679
24, 0.0283
25, 0.1791
26, 0.7907
27, 0.8839
28, 0.0603
29, 0.6431
30, 0.5187
31, 0.9399
32, 0.3723
33, 0.6671
34, 0.3667
35, 0.2359
36, 0.1643
37, 0.6511
38, 0.1347
39, 0.3719
40, 0.6363
41, 0.9951
42, 0.6227
43, 0.9479
44, 0.9883
45, 0.0991
46, 0.6307
47, 0.5639
48, 0.4203
49, 0.3631
50, 0.9587
51, 0.8199
52, 0.1323
53, 0.1871
54, 0.4067
55, 0.3159
56, 0.3243
57, 0.9711
58, 0.7747
59, 0.6519
60, 0.1963
61, 0.1151
62, 0.8627
63, 0.4279
64, 0.9483
65, 0.0191
66, 0.4707
67, 0.2439
68, 0.7803
69, 0.0831
70, 0.3987
71, 0.6999
72, 0.8923
73, 0.7071
74, 0.4467
75, 0.3959
76, 0.4843
77, 0.2911
78, 0.4147
79, 0.9319
80, 0.7563
81, 0.2351
82, 0.1027
83, 0.9079
84, 0.9083
85, 0.9391
86, 0.3107
87, 0.9239
88, 0.1403
89, 0.8031
90, 0.8387
91, 0.5799
92, 0.6523
93, 0.2271
94, 0.4867
95, 0.4759
96, 0.6443
97, 0.6111
98, 0.0547
99, 0.2119
100, 0.3163
