Datos del motor: 
Motor: Decimal Metodo: Multiplicativo
n0: 4007
n: 4007
a: 91
c: 0
b: 4
h: 500
m: 10000

Corrida.
 h,n 
0, 0.4007
1, 0.4637
2, 0.1967
3, 0.8997
4, 0.8727
5, 0.4157
6, 0.8287
7, 0.4117
8, 0.4647
9, 0.2877
10, 0.1807
11, 0.4437
12, 0.3767
13, 0.2797
14, 0.4527
15, 0.1957
16, 0.8087
17, 0.5917
18, 0.8447
19, 0.8677
20, 0.9607
21, 0.4237
22, 0.5567
23, 0.6597
24, 0.0327
25, 0.9757
26, 0.7887
27, 0.7717
28, 0.2247
29, 0.4477
30, 0.7407
31, 0.4037
32, 0.7367
33, 0.0397
34, 0.6127
35, 0.7557
36, 0.7687
37, 0.9517
38, 0.6047
39, 0.0277
40, 0.5207
41, 0.3837
42, 0.9167
43, 0.4197
44, 0.1927
45, 0.5357
46, 0.7487
47, 0.1317
48, 0.9847
49, 0.6077
50, 0.3007
51, 0.3637
52, 0.0967
53, 0.7997
54, 0.7727
55, 0.3157
56, 0.7287
57, 0.3117
58, 0.3647
59, 0.1877
60, 0.0807
61, 0.3437
62, 0.2767
63, 0.1797
64, 0.3527
65, 0.0957
66, 0.7087
67, 0.4917
68, 0.7447
69, 0.7677
70, 0.8607
71, 0.3237
72, 0.4567
73, 0.5597
74, 0.9327
75, 0.8757
76, 0.6887
77, 0.6717
78, 0.1247
79, 0.3477
80, 0.6407
81, 0.3037
82, 0.6367
83, 0.9397
84, 0.5127
85, 0.6557
86, 0.6687
87, 0.8517
88, 0.5047
89, 0.9277
90, 0.4207
91, 0.2837
92, 0.8167
93, 0.3197
94, 0.0927
95, 0.4357
96, 0.6487
97, 0.0317
98, 0.8847
99, 0.5077
100, 0.2007
