Datos del motor: 
Motor: Decimal Metodo: Multiplicativo
n0: 3271
n: 3271
a: 11
c: 0
b: 4
h: 500
m: 10000

Corrida.
 h,n 
0, 0.3271
1, 0.5981
2, 0.5791
3, 0.3701
4, 0.0711
5, 0.7821
6, 0.6031
7, 0.6341
8, 0.9751
9, 0.7261
10, 0.9871
11, 0.8581
12, 0.4391
13, 0.8301
14, 0.1311
15, 0.4421
16, 0.8631
17, 0.4941
18, 0.4351
19, 0.7861
20, 0.6471
21, 0.1181
22, 0.2991
23, 0.2901
24, 0.1911
25, 0.1021
26, 0.1231
27, 0.3541
28, 0.8951
29, 0.8461
30, 0.3071
31, 0.3781
32, 0.1591
33, 0.7501
34, 0.2511
35, 0.7621
36, 0.3831
37, 0.2141
38, 0.3551
39, 0.9061
40, 0.9671
41, 0.6381
42, 0.0191
43, 0.2101
44, 0.3111
45, 0.4221
46, 0.6431
47, 0.0741
48, 0.8151
49, 0.9661
50, 0.6271
51, 0.8981
52, 0.8791
53, 0.6701
54, 0.3711
55, 0.0821
56, 0.9031
57, 0.9341
58, 0.2751
59, 0.0261
60, 0.2871
61, 0.1581
62, 0.7391
63, 0.1301
64, 0.4311
65, 0.7421
66, 0.1631
67, 0.7941
68, 0.7351
69, 0.0861
70, 0.9471
71, 0.4181
72, 0.5991
73, 0.5901
74, 0.4911
75, 0.4021
76, 0.4231
77, 0.6541
78, 0.1951
79, 0.1461
80, 0.6071
81, 0.6781
82, 0.4591
83, 0.0501
84, 0.5511
85, 0.0621
86, 0.6831
87, 0.5141
88, 0.6551
89, 0.2061
90, 0.2671
91, 0.9381
92, 0.3191
93, 0.5101
94, 0.6111
95, 0.7221
96, 0.9431
97, 0.3741
98, 0.1151
99, 0.2661
100, 0.9271
