Datos del motor: 
Motor: Decimal Metodo: Multiplicativo
n0: 673
n: 673
a: 3
c: 0
b: 4
h: 500
m: 10000

Corrida.
 h,n 
0, 0.0673
1, 0.2019
2, 0.6057
3, 0.8171
4, 0.4513
5, 0.3539
6, 0.0617
7, 0.1851
8, 0.5553
9, 0.6659
10, 0.9977
11, 0.9931
12, 0.9793
13, 0.9379
14, 0.8137
15, 0.4411
16, 0.3233
17, 0.9699
18, 0.9097
19, 0.7291
20, 0.1873
21, 0.5619
22, 0.6857
23, 0.0571
24, 0.1713
25, 0.5139
26, 0.5417
27, 0.6251
28, 0.8753
29, 0.6259
30, 0.8777
31, 0.6331
32, 0.8993
33, 0.6979
34, 0.0937
35, 0.2811
36, 0.8433
37, 0.5299
38, 0.5897
39, 0.7691
40, 0.3073
41, 0.9219
42, 0.7657
43, 0.2971
44, 0.8913
45, 0.6739
46, 0.0217
47, 0.0651
48, 0.1953
49, 0.5859
50, 0.7577
51, 0.2731
52, 0.8193
53, 0.4579
54, 0.3737
55, 0.1211
56, 0.3633
57, 0.0899
58, 0.2697
59, 0.8091
60, 0.4273
61, 0.2819
62, 0.8457
63, 0.5371
64, 0.6113
65, 0.8339
66, 0.5017
67, 0.5051
68, 0.5153
69, 0.5459
70, 0.6377
71, 0.9131
72, 0.7393
73, 0.2179
74, 0.6537
75, 0.9611
76, 0.8833
77, 0.6499
78, 0.9497
79, 0.8491
80, 0.5473
81, 0.6419
82, 0.9257
83, 0.7771
84, 0.3313
85, 0.9939
86, 0.9817
87, 0.9451
88, 0.8353
89, 0.5059
90, 0.5177
91, 0.5531
92, 0.6593
93, 0.9779
94, 0.9337
95, 0.8011
96, 0.4033
97, 0.2099
98, 0.6297
99, 0.8891
100, 0.6673
