Datos del motor: 
Motor: Decimal Metodo: Multiplicativo
n0: 4319
n: 4319
a: 29
c: 0
b: 4
h: 500
m: 10000

Corrida.
 h,n 
0, 0.4319
1, 0.5251
2, 0.2279
3, 0.6091
4, 0.6639
5, 0.2531
6, 0.3399
7, 0.8571
8, 0.8559
9, 0.8211
10, 0.8119
11, 0.5451
12, 0.8079
13, 0.4291
14, 0.4439
15, 0.8731
16, 0.3199
17, 0.2771
18, 0.0359
19, 0.0411
20, 0.1919
21, 0.5651
22, 0.3879
23, 0.2491
24, 0.2239
25, 0.4931
26, 0.2999
27, 0.6971
28, 0.2159
29, 0.2611
30, 0.5719
31, 0.5851
32, 0.9679
33, 0.0691
34, 0.0039
35, 0.1131
36, 0.2799
37, 0.1171
38, 0.3959
39, 0.4811
40, 0.9519
41, 0.6051
42, 0.5479
43, 0.8891
44, 0.7839
45, 0.7331
46, 0.2599
47, 0.5371
48, 0.5759
49, 0.7011
50, 0.3319
51, 0.6251
52, 0.1279
53, 0.7091
54, 0.5639
55, 0.3531
56, 0.2399
57, 0.9571
58, 0.7559
59, 0.9211
60, 0.7119
61, 0.6451
62, 0.7079
63, 0.5291
64, 0.3439
65, 0.9731
66, 0.2199
67, 0.3771
68, 0.9359
69, 0.1411
70, 0.0919
71, 0.6651
72, 0.2879
73, 0.3491
74, 0.1239
75, 0.5931
76, 0.1999
77, 0.7971
78, 0.1159
79, 0.3611
80, 0.4719
81, 0.6851
82, 0.8679
83, 0.1691
84, 0.9039
85, 0.2131
86, 0.1799
87, 0.2171
88, 0.2959
89, 0.5811
90, 0.8519
91, 0.7051
92, 0.4479
93, 0.9891
94, 0.6839
95, 0.8331
96, 0.1599
97, 0.6371
98, 0.4759
99, 0.8011
100, 0.2319
