Datos del motor: 
Motor: Decimal Metodo: Multiplicativo
n0: 3321
n: 3321
a: 11
c: 0
b: 4
h: 500
m: 10000

Corrida.
 h,n 
0, 0.3321
1, 0.6531
2, 0.1841
3, 0.0251
4, 0.2761
5, 0.0371
6, 0.4081
7, 0.4891
8, 0.3801
9, 0.1811
10, 0.9921
11, 0.9131
12, 0.0441
13, 0.4851
14, 0.3361
15, 0.6971
16, 0.6681
17, 0.3491
18, 0.8401
19, 0.2411
20, 0.6521
21, 0.1731
22, 0.9041
23, 0.9451
24, 0.3961
25, 0.3571
26, 0.9281
27, 0.2091
28, 0.3001
29, 0.3011
30, 0.3121
31, 0.4331
32, 0.7641
33, 0.4051
34, 0.4561
35, 0.0171
36, 0.1881
37, 0.0691
38, 0.7601
39, 0.3611
40, 0.9721
41, 0.6931
42, 0.6241
43, 0.8651
44, 0.5161
45, 0.6771
46, 0.4481
47, 0.9291
48, 0.2201
49, 0.4211
50, 0.6321
51, 0.9531
52, 0.4841
53, 0.3251
54, 0.5761
55, 0.3371
56, 0.7081
57, 0.7891
58, 0.6801
59, 0.4811
60, 0.2921
61, 0.2131
62, 0.3441
63, 0.7851
64, 0.6361
65, 0.9971
66, 0.9681
67, 0.6491
68, 0.1401
69, 0.5411
70, 0.9521
71, 0.4731
72, 0.2041
73, 0.2451
74, 0.6961
75, 0.6571
76, 0.2281
77, 0.5091
78, 0.6001
79, 0.6011
80, 0.6121
81, 0.7331
82, 0.0641
83, 0.7051
84, 0.7561
85, 0.3171
86, 0.4881
87, 0.3691
88, 0.0601
89, 0.6611
90, 0.2721
91, 0.9931
92, 0.9241
93, 0.1651
94, 0.8161
95, 0.9771
96, 0.7481
97, 0.2291
98, 0.5201
99, 0.7211
100, 0.9321
