Datos del motor: 
Motor: Decimal Metodo: Multiplicativo
n0: 3697
n: 3697
a: 3
c: 0
b: 4
h: 500
m: 10000

Corrida.
 h,n 
0, 0.3697
1, 0.1091
2, 0.3273
3, 0.9819
4, 0.9457
5, 0.8371
6, 0.5113
7, 0.5339
8, 0.6017
9, 0.8051
10, 0.4153
11, 0.2459
12, 0.7377
13, 0.2131
14, 0.6393
15, 0.9179
16, 0.7537
17, 0.2611
18, 0.7833
19, 0.3499
20, 0.0497
21, 0.1491
22, 0.4473
23, 0.3419
24, 0.0257
25, 0.0771
26, 0.2313
27, 0.6939
28, 0.0817
29, 0.2451
30, 0.7353
31, 0.2059
32, 0.6177
33, 0.8531
34, 0.5593
35, 0.6779
36, 0.0337
37, 0.1011
38, 0.3033
39, 0.9099
40, 0.7297
41, 0.1891
42, 0.5673
43, 0.7019
44, 0.1057
45, 0.3171
46, 0.9513
47, 0.8539
48, 0.5617
49, 0.6851
50, 0.0553
51, 0.1659
52, 0.4977
53, 0.4931
54, 0.4793
55, 0.4379
56, 0.3137
57, 0.9411
58, 0.8233
59, 0.4699
60, 0.4097
61, 0.2291
62, 0.6873
63, 0.0619
64, 0.1857
65, 0.5571
66, 0.6713
67, 0.0139
68, 0.0417
69, 0.1251
70, 0.3753
71, 0.1259
72, 0.3777
73, 0.1331
74, 0.3993
75, 0.1979
76, 0.5937
77, 0.7811
78, 0.3433
79, 0.0299
80, 0.0897
81, 0.2691
82, 0.8073
83, 0.4219
84, 0.2657
85, 0.7971
86, 0.3913
87, 0.1739
88, 0.5217
89, 0.5651
90, 0.6953
91, 0.0859
92, 0.2577
93, 0.7731
94, 0.3193
95, 0.9579
96, 0.8737
97, 0.6211
98, 0.8633
99, 0.5899
100, 0.7697
