Datos del motor: 
Motor: Decimal Metodo: Multiplicativo
n0: 8919
n: 8919
a: 19
c: 0
b: 4
h: 500
m: 10000

Corrida.
 h,n 
0, 0.8919
1, 0.9461
2, 0.9759
3, 0.5421
4, 0.2999
5, 0.6981
6, 0.2639
7, 0.0141
8, 0.2679
9, 0.0901
10, 0.7119
11, 0.5261
12, 0.9959
13, 0.9221
14, 0.5199
15, 0.8781
16, 0.6839
17, 0.9941
18, 0.8879
19, 0.8701
20, 0.5319
21, 0.1061
22, 0.0159
23, 0.3021
24, 0.7399
25, 0.0581
26, 0.1039
27, 0.9741
28, 0.5079
29, 0.6501
30, 0.3519
31, 0.6861
32, 0.0359
33, 0.6821
34, 0.9599
35, 0.2381
36, 0.5239
37, 0.9541
38, 0.1279
39, 0.4301
40, 0.1719
41, 0.2661
42, 0.0559
43, 0.0621
44, 0.1799
45, 0.4181
46, 0.9439
47, 0.9341
48, 0.7479
49, 0.2101
50, 0.9919
51, 0.8461
52, 0.0759
53, 0.4421
54, 0.3999
55, 0.5981
56, 0.3639
57, 0.9141
58, 0.3679
59, 0.9901
60, 0.8119
61, 0.4261
62, 0.0959
63, 0.8221
64, 0.6199
65, 0.7781
66, 0.7839
67, 0.8941
68, 0.9879
69, 0.7701
70, 0.6319
71, 0.0061
72, 0.1159
73, 0.2021
74, 0.8399
75, 0.9581
76, 0.2039
77, 0.8741
78, 0.6079
79, 0.5501
80, 0.4519
81, 0.5861
82, 0.1359
83, 0.5821
84, 0.0599
85, 0.1381
86, 0.6239
87, 0.8541
88, 0.2279
89, 0.3301
90, 0.2719
91, 0.1661
92, 0.1559
93, 0.9621
94, 0.2799
95, 0.3181
96, 0.0439
97, 0.8341
98, 0.8479
99, 0.1101
100, 0.0919
