Datos del motor: 
Motor: Decimal Metodo: Multiplicativo
n0: 523
n: 523
a: 11
c: 0
b: 4
h: 500
m: 10000

Corrida.
 h,n 
0, 0.0523
1, 0.5753
2, 0.3283
3, 0.6113
4, 0.7243
5, 0.9673
6, 0.6403
7, 0.0433
8, 0.4763
9, 0.2393
10, 0.6323
11, 0.9553
12, 0.5083
13, 0.5913
14, 0.5043
15, 0.5473
16, 0.0203
17, 0.2233
18, 0.4563
19, 0.0193
20, 0.2123
21, 0.3353
22, 0.6883
23, 0.5713
24, 0.2843
25, 0.1273
26, 0.4003
27, 0.4033
28, 0.4363
29, 0.7993
30, 0.7923
31, 0.7153
32, 0.8683
33, 0.5513
34, 0.0643
35, 0.7073
36, 0.7803
37, 0.5833
38, 0.4163
39, 0.5793
40, 0.3723
41, 0.0953
42, 0.0483
43, 0.5313
44, 0.8443
45, 0.2873
46, 0.1603
47, 0.7633
48, 0.3963
49, 0.3593
50, 0.9523
51, 0.4753
52, 0.2283
53, 0.5113
54, 0.6243
55, 0.8673
56, 0.5403
57, 0.9433
58, 0.3763
59, 0.1393
60, 0.5323
61, 0.8553
62, 0.4083
63, 0.4913
64, 0.4043
65, 0.4473
66, 0.9203
67, 0.1233
68, 0.3563
69, 0.9193
70, 0.1123
71, 0.2353
72, 0.5883
73, 0.4713
74, 0.1843
75, 0.0273
76, 0.3003
77, 0.3033
78, 0.3363
79, 0.6993
80, 0.6923
81, 0.6153
82, 0.7683
83, 0.4513
84, 0.9643
85, 0.6073
86, 0.6803
87, 0.4833
88, 0.3163
89, 0.4793
90, 0.2723
91, 0.9953
92, 0.9483
93, 0.4313
94, 0.7443
95, 0.1873
96, 0.0603
97, 0.6633
98, 0.2963
99, 0.2593
100, 0.8523
