Datos del motor: 
Motor: Decimal Metodo: Multiplicativo
n0: 539
n: 539
a: 91
c: 0
b: 4
h: 500
m: 10000

Corrida.
 h,n 
0, 0.0539
1, 0.9049
2, 0.3459
3, 0.4769
4, 0.3979
5, 0.2089
6, 0.0099
7, 0.9009
8, 0.9819
9, 0.3529
10, 0.1139
11, 0.3649
12, 0.2059
13, 0.7369
14, 0.0579
15, 0.2689
16, 0.4699
17, 0.7609
18, 0.2419
19, 0.0129
20, 0.1739
21, 0.8249
22, 0.0659
23, 0.9969
24, 0.7179
25, 0.3289
26, 0.9299
27, 0.6209
28, 0.5019
29, 0.6729
30, 0.2339
31, 0.2849
32, 0.9259
33, 0.2569
34, 0.3779
35, 0.3889
36, 0.3899
37, 0.4809
38, 0.7619
39, 0.3329
40, 0.2939
41, 0.7449
42, 0.7859
43, 0.5169
44, 0.0379
45, 0.4489
46, 0.8499
47, 0.3409
48, 0.0219
49, 0.9929
50, 0.3539
51, 0.2049
52, 0.6459
53, 0.7769
54, 0.6979
55, 0.5089
56, 0.3099
57, 0.2009
58, 0.2819
59, 0.6529
60, 0.4139
61, 0.6649
62, 0.5059
63, 0.0369
64, 0.3579
65, 0.5689
66, 0.7699
67, 0.0609
68, 0.5419
69, 0.3129
70, 0.4739
71, 0.1249
72, 0.3659
73, 0.2969
74, 0.0179
75, 0.6289
76, 0.2299
77, 0.9209
78, 0.8019
79, 0.9729
80, 0.5339
81, 0.5849
82, 0.2259
83, 0.5569
84, 0.6779
85, 0.6889
86, 0.6899
87, 0.7809
88, 0.0619
89, 0.6329
90, 0.5939
91, 0.0449
92, 0.0859
93, 0.8169
94, 0.3379
95, 0.7489
96, 0.1499
97, 0.6409
98, 0.3219
99, 0.2929
100, 0.6539
