Datos del motor: 
Motor: Decimal Metodo: Multiplicativo
n0: 8383
n: 8383
a: 29
c: 0
b: 4
h: 500
m: 10000

Corrida.
 h,n 
0, 0.8383
1, 0.3107
2, 0.0103
3, 0.2987
4, 0.6623
5, 0.2067
6, 0.9943
7, 0.8347
8, 0.2063
9, 0.9827
10, 0.4983
11, 0.4507
12, 0.0703
13, 0.0387
14, 0.1223
15, 0.5467
16, 0.8543
17, 0.7747
18, 0.4663
19, 0.5227
20, 0.1583
21, 0.5907
22, 0.1303
23, 0.7787
24, 0.5823
25, 0.8867
26, 0.7143
27, 0.7147
28, 0.7263
29, 0.0627
30, 0.8183
31, 0.7307
32, 0.1903
33, 0.5187
34, 0.0423
35, 0.2267
36, 0.5743
37, 0.6547
38, 0.9863
39, 0.6027
40, 0.4783
41, 0.8707
42, 0.2503
43, 0.2587
44, 0.5023
45, 0.5667
46, 0.4343
47, 0.5947
48, 0.2463
49, 0.1427
50, 0.1383
51, 0.0107
52, 0.3103
53, 0.9987
54, 0.9623
55, 0.9067
56, 0.2943
57, 0.5347
58, 0.5063
59, 0.6827
60, 0.7983
61, 0.1507
62, 0.3703
63, 0.7387
64, 0.4223
65, 0.2467
66, 0.1543
67, 0.4747
68, 0.7663
69, 0.2227
70, 0.4583
71, 0.2907
72, 0.4303
73, 0.4787
74, 0.8823
75, 0.5867
76, 0.0143
77, 0.4147
78, 0.0263
79, 0.7627
80, 0.1183
81, 0.4307
82, 0.4903
83, 0.2187
84, 0.3423
85, 0.9267
86, 0.8743
87, 0.3547
88, 0.2863
89, 0.3027
90, 0.7783
91, 0.5707
92, 0.5503
93, 0.9587
94, 0.8023
95, 0.2667
96, 0.7343
97, 0.2947
98, 0.5463
99, 0.8427
100, 0.4383
