Datos del motor: 
Motor: Decimal Metodo: Multiplicativo
n0: 1519
n: 1519
a: 63
c: 0
b: 4
h: 500
m: 10000

Corrida.
 h,n 
0, 0.1519
1, 0.5697
2, 0.8911
3, 0.1393
4, 0.7759
5, 0.8817
6, 0.5471
7, 0.4673
8, 0.4399
9, 0.7137
10, 0.9631
11, 0.6753
12, 0.5439
13, 0.2657
14, 0.7391
15, 0.5633
16, 0.4879
17, 0.7377
18, 0.4751
19, 0.9313
20, 0.6719
21, 0.3297
22, 0.7711
23, 0.5793
24, 0.4959
25, 0.2417
26, 0.2271
27, 0.3073
28, 0.3599
29, 0.6737
30, 0.4431
31, 0.9153
32, 0.6639
33, 0.8257
34, 0.0191
35, 0.2033
36, 0.8079
37, 0.8977
38, 0.5551
39, 0.9713
40, 0.1919
41, 0.0897
42, 0.6511
43, 0.0193
44, 0.2159
45, 0.6017
46, 0.9071
47, 0.1473
48, 0.2799
49, 0.6337
50, 0.9231
51, 0.1553
52, 0.7839
53, 0.3857
54, 0.2991
55, 0.8433
56, 0.1279
57, 0.0577
58, 0.6351
59, 0.0113
60, 0.7119
61, 0.8497
62, 0.5311
63, 0.4593
64, 0.9359
65, 0.9617
66, 0.5871
67, 0.9873
68, 0.1999
69, 0.5937
70, 0.4031
71, 0.3953
72, 0.9039
73, 0.9457
74, 0.5791
75, 0.4833
76, 0.4479
77, 0.2177
78, 0.7151
79, 0.0513
80, 0.2319
81, 0.6097
82, 0.4111
83, 0.8993
84, 0.6559
85, 0.3217
86, 0.2671
87, 0.8273
88, 0.1199
89, 0.5537
90, 0.8831
91, 0.6353
92, 0.0239
93, 0.5057
94, 0.8591
95, 0.1233
96, 0.7679
97, 0.3777
98, 0.7951
99, 0.0913
100, 0.7519
