Datos del motor: 
Motor: Decimal Metodo: Multiplicativo
n0: 643
n: 643
a: 83
c: 0
b: 4
h: 500
m: 10000

Corrida.
 h,n 
0, 0.0643
1, 0.3369
2, 0.9627
3, 0.9041
4, 0.0403
5, 0.3449
6, 0.6267
7, 0.0161
8, 0.3363
9, 0.9129
10, 0.7707
11, 0.9681
12, 0.3523
13, 0.2409
14, 0.9947
15, 0.5601
16, 0.4883
17, 0.5289
18, 0.8987
19, 0.5921
20, 0.1443
21, 0.9769
22, 0.0827
23, 0.8641
24, 0.7203
25, 0.7849
26, 0.1467
27, 0.1761
28, 0.6163
29, 0.1529
30, 0.6907
31, 0.3281
32, 0.2323
33, 0.2809
34, 0.3147
35, 0.1201
36, 0.9683
37, 0.3689
38, 0.6187
39, 0.3521
40, 0.2243
41, 0.6169
42, 0.2027
43, 0.8241
44, 0.4003
45, 0.2249
46, 0.6667
47, 0.3361
48, 0.8963
49, 0.3929
50, 0.6107
51, 0.6881
52, 0.1123
53, 0.3209
54, 0.6347
55, 0.6801
56, 0.4483
57, 0.2089
58, 0.3387
59, 0.1121
60, 0.3043
61, 0.2569
62, 0.3227
63, 0.7841
64, 0.0803
65, 0.6649
66, 0.1867
67, 0.4961
68, 0.1763
69, 0.6329
70, 0.5307
71, 0.0481
72, 0.9923
73, 0.3609
74, 0.9547
75, 0.2401
76, 0.9283
77, 0.0489
78, 0.0587
79, 0.8721
80, 0.3843
81, 0.8969
82, 0.4427
83, 0.7441
84, 0.7603
85, 0.1049
86, 0.7067
87, 0.6561
88, 0.4563
89, 0.8729
90, 0.4507
91, 0.4081
92, 0.8723
93, 0.4009
94, 0.2747
95, 0.8001
96, 0.4083
97, 0.8889
98, 0.7787
99, 0.6321
100, 0.4643
