Datos del motor: 
Motor: Decimal Metodo: Multiplicativo
n0: 1299
n: 1299
a: 19
c: 0
b: 4
h: 500
m: 10000

Corrida.
 h,n 
0, 0.1299
1, 0.4681
2, 0.8939
3, 0.9841
4, 0.6979
5, 0.2601
6, 0.9419
7, 0.8961
8, 0.0259
9, 0.4921
10, 0.3499
11, 0.6481
12, 0.3139
13, 0.9641
14, 0.3179
15, 0.0401
16, 0.7619
17, 0.4761
18, 0.0459
19, 0.8721
20, 0.5699
21, 0.8281
22, 0.7339
23, 0.9441
24, 0.9379
25, 0.8201
26, 0.5819
27, 0.0561
28, 0.0659
29, 0.2521
30, 0.7899
31, 0.0081
32, 0.1539
33, 0.9241
34, 0.5579
35, 0.6001
36, 0.4019
37, 0.6361
38, 0.0859
39, 0.6321
40, 0.0099
41, 0.1881
42, 0.5739
43, 0.9041
44, 0.1779
45, 0.3801
46, 0.2219
47, 0.2161
48, 0.1059
49, 0.0121
50, 0.2299
51, 0.3681
52, 0.9939
53, 0.8841
54, 0.7979
55, 0.1601
56, 0.0419
57, 0.7961
58, 0.1259
59, 0.3921
60, 0.4499
61, 0.5481
62, 0.4139
63, 0.8641
64, 0.4179
65, 0.9401
66, 0.8619
67, 0.3761
68, 0.1459
69, 0.7721
70, 0.6699
71, 0.7281
72, 0.8339
73, 0.8441
74, 0.0379
75, 0.7201
76, 0.6819
77, 0.9561
78, 0.1659
79, 0.1521
80, 0.8899
81, 0.9081
82, 0.2539
83, 0.8241
84, 0.6579
85, 0.5001
86, 0.5019
87, 0.5361
88, 0.1859
89, 0.5321
90, 0.1099
91, 0.0881
92, 0.6739
93, 0.8041
94, 0.2779
95, 0.2801
96, 0.3219
97, 0.1161
98, 0.2059
99, 0.9121
100, 0.3299
