Datos del motor: 
Motor: Decimal Metodo: Multiplicativo
n0: 8271
n: 8271
a: 19
c: 0
b: 4
h: 500
m: 10000

Corrida.
 h,n 
0, 0.8271
1, 0.7149
2, 0.5831
3, 0.0789
4, 0.4991
5, 0.4829
6, 0.1751
7, 0.3269
8, 0.2111
9, 0.0109
10, 0.2071
11, 0.9349
12, 0.7631
13, 0.4989
14, 0.4791
15, 0.1029
16, 0.9551
17, 0.1469
18, 0.7911
19, 0.0309
20, 0.5871
21, 0.1549
22, 0.9431
23, 0.9189
24, 0.4591
25, 0.7229
26, 0.7351
27, 0.9669
28, 0.3711
29, 0.0509
30, 0.9671
31, 0.3749
32, 0.1231
33, 0.3389
34, 0.4391
35, 0.3429
36, 0.5151
37, 0.7869
38, 0.9511
39, 0.0709
40, 0.3471
41, 0.5949
42, 0.3031
43, 0.7589
44, 0.4191
45, 0.9629
46, 0.2951
47, 0.6069
48, 0.5311
49, 0.0909
50, 0.7271
51, 0.8149
52, 0.4831
53, 0.1789
54, 0.3991
55, 0.5829
56, 0.0751
57, 0.4269
58, 0.1111
59, 0.1109
60, 0.1071
61, 0.0349
62, 0.6631
63, 0.5989
64, 0.3791
65, 0.2029
66, 0.8551
67, 0.2469
68, 0.6911
69, 0.1309
70, 0.4871
71, 0.2549
72, 0.8431
73, 0.0189
74, 0.3591
75, 0.8229
76, 0.6351
77, 0.0669
78, 0.2711
79, 0.1509
80, 0.8671
81, 0.4749
82, 0.0231
83, 0.4389
84, 0.3391
85, 0.4429
86, 0.4151
87, 0.8869
88, 0.8511
89, 0.1709
90, 0.2471
91, 0.6949
92, 0.2031
93, 0.8589
94, 0.3191
95, 0.0629
96, 0.1951
97, 0.7069
98, 0.4311
99, 0.1909
100, 0.6271
