Datos del motor: 
Motor: Decimal Metodo: Multiplicativo
n0: 7377
n: 7377
a: 83
c: 0
b: 4
h: 500
m: 10000

Corrida.
 h,n 
0, 0.7377
1, 0.2291
2, 0.0153
3, 0.2699
4, 0.4017
5, 0.3411
6, 0.3113
7, 0.8379
8, 0.5457
9, 0.2931
10, 0.3273
11, 0.1659
12, 0.7697
13, 0.8851
14, 0.4633
15, 0.4539
16, 0.6737
17, 0.9171
18, 0.1193
19, 0.9019
20, 0.8577
21, 0.1891
22, 0.6953
23, 0.7099
24, 0.9217
25, 0.5011
26, 0.5913
27, 0.0779
28, 0.4657
29, 0.6531
30, 0.2073
31, 0.2059
32, 0.0897
33, 0.4451
34, 0.9433
35, 0.2939
36, 0.3937
37, 0.6771
38, 0.1993
39, 0.5419
40, 0.9777
41, 0.1491
42, 0.3753
43, 0.1499
44, 0.4417
45, 0.6611
46, 0.8713
47, 0.3179
48, 0.3857
49, 0.0131
50, 0.0873
51, 0.2459
52, 0.4097
53, 0.0051
54, 0.4233
55, 0.1339
56, 0.1137
57, 0.4371
58, 0.2793
59, 0.1819
60, 0.0977
61, 0.1091
62, 0.0553
63, 0.5899
64, 0.9617
65, 0.8211
66, 0.1513
67, 0.5579
68, 0.3057
69, 0.3731
70, 0.9673
71, 0.2859
72, 0.7297
73, 0.5651
74, 0.9033
75, 0.9739
76, 0.8337
77, 0.1971
78, 0.3593
79, 0.8219
80, 0.2177
81, 0.0691
82, 0.7353
83, 0.0299
84, 0.4817
85, 0.9811
86, 0.4313
87, 0.7979
88, 0.2257
89, 0.7331
90, 0.8473
91, 0.3259
92, 0.0497
93, 0.1251
94, 0.3833
95, 0.8139
96, 0.5537
97, 0.9571
98, 0.4393
99, 0.4619
100, 0.3377
