Datos del motor: 
Motor: Decimal Metodo: Multiplicativo
n0: 179
n: 179
a: 3
c: 0
b: 4
h: 500
m: 10000

Corrida.
 h,n 
0, 0.0179
1, 0.0537
2, 0.1611
3, 0.4833
4, 0.4499
5, 0.3497
6, 0.0491
7, 0.1473
8, 0.4419
9, 0.3257
10, 0.9771
11, 0.9313
12, 0.7939
13, 0.3817
14, 0.1451
15, 0.4353
16, 0.3059
17, 0.9177
18, 0.7531
19, 0.2593
20, 0.7779
21, 0.3337
22, 0.0011
23, 0.0033
24, 0.0099
25, 0.0297
26, 0.0891
27, 0.2673
28, 0.8019
29, 0.4057
30, 0.2171
31, 0.6513
32, 0.9539
33, 0.8617
34, 0.5851
35, 0.7553
36, 0.2659
37, 0.7977
38, 0.3931
39, 0.1793
40, 0.5379
41, 0.6137
42, 0.8411
43, 0.5233
44, 0.5699
45, 0.7097
46, 0.1291
47, 0.3873
48, 0.1619
49, 0.4857
50, 0.4571
51, 0.3713
52, 0.1139
53, 0.3417
54, 0.0251
55, 0.0753
56, 0.2259
57, 0.6777
58, 0.0331
59, 0.0993
60, 0.2979
61, 0.8937
62, 0.6811
63, 0.0433
64, 0.1299
65, 0.3897
66, 0.1691
67, 0.5073
68, 0.5219
69, 0.5657
70, 0.6971
71, 0.0913
72, 0.2739
73, 0.8217
74, 0.4651
75, 0.3953
76, 0.1859
77, 0.5577
78, 0.6731
79, 0.0193
80, 0.0579
81, 0.1737
82, 0.5211
83, 0.5633
84, 0.6899
85, 0.0697
86, 0.2091
87, 0.6273
88, 0.8819
89, 0.6457
90, 0.9371
91, 0.8113
92, 0.4339
93, 0.3017
94, 0.9051
95, 0.7153
96, 0.1459
97, 0.4377
98, 0.3131
99, 0.9393
100, 0.8179
