Datos del motor: 
Motor: Decimal Metodo: Multiplicativo
n0: 4093
n: 4093
a: 11
c: 0
b: 4
h: 500
m: 10000

Corrida.
 h,n 
0, 0.4093
1, 0.5023
2, 0.5253
3, 0.7783
4, 0.5613
5, 0.1743
6, 0.9173
7, 0.0903
8, 0.9933
9, 0.9263
10, 0.1893
11, 0.0823
12, 0.9053
13, 0.9583
14, 0.5413
15, 0.9543
16, 0.4973
17, 0.4703
18, 0.1733
19, 0.9063
20, 0.9693
21, 0.6623
22, 0.2853
23, 0.1383
24, 0.5213
25, 0.7343
26, 0.0773
27, 0.8503
28, 0.3533
29, 0.8863
30, 0.7493
31, 0.2423
32, 0.6653
33, 0.3183
34, 0.5013
35, 0.5143
36, 0.6573
37, 0.2303
38, 0.5333
39, 0.8663
40, 0.5293
41, 0.8223
42, 0.0453
43, 0.4983
44, 0.4813
45, 0.2943
46, 0.2373
47, 0.6103
48, 0.7133
49, 0.8463
50, 0.3093
51, 0.4023
52, 0.4253
53, 0.6783
54, 0.4613
55, 0.0743
56, 0.8173
57, 0.9903
58, 0.8933
59, 0.8263
60, 0.0893
61, 0.9823
62, 0.8053
63, 0.8583
64, 0.4413
65, 0.8543
66, 0.3973
67, 0.3703
68, 0.0733
69, 0.8063
70, 0.8693
71, 0.5623
72, 0.1853
73, 0.0383
74, 0.4213
75, 0.6343
76, 0.9773
77, 0.7503
78, 0.2533
79, 0.7863
80, 0.6493
81, 0.1423
82, 0.5653
83, 0.2183
84, 0.4013
85, 0.4143
86, 0.5573
87, 0.1303
88, 0.4333
89, 0.7663
90, 0.4293
91, 0.7223
92, 0.9453
93, 0.3983
94, 0.3813
95, 0.1943
96, 0.1373
97, 0.5103
98, 0.6133
99, 0.7463
100, 0.2093
