Datos del motor: 
Motor: Decimal Metodo: Multiplicativo
n0: 7579
n: 7579
a: 19
c: 0
b: 4
h: 500
m: 10000

Corrida.
 h,n 
0, 0.7579
1, 0.4001
2, 0.6019
3, 0.4361
4, 0.2859
5, 0.4321
6, 0.2099
7, 0.9881
8, 0.7739
9, 0.7041
10, 0.3779
11, 0.1801
12, 0.4219
13, 0.0161
14, 0.3059
15, 0.8121
16, 0.4299
17, 0.1681
18, 0.1939
19, 0.6841
20, 0.9979
21, 0.9601
22, 0.2419
23, 0.5961
24, 0.3259
25, 0.1921
26, 0.6499
27, 0.3481
28, 0.6139
29, 0.6641
30, 0.6179
31, 0.7401
32, 0.0619
33, 0.1761
34, 0.3459
35, 0.5721
36, 0.8699
37, 0.5281
38, 0.0339
39, 0.6441
40, 0.2379
41, 0.5201
42, 0.8819
43, 0.7561
44, 0.3659
45, 0.9521
46, 0.0899
47, 0.7081
48, 0.4539
49, 0.6241
50, 0.8579
51, 0.3001
52, 0.7019
53, 0.3361
54, 0.3859
55, 0.3321
56, 0.3099
57, 0.8881
58, 0.8739
59, 0.6041
60, 0.4779
61, 0.0801
62, 0.5219
63, 0.9161
64, 0.4059
65, 0.7121
66, 0.5299
67, 0.0681
68, 0.2939
69, 0.5841
70, 0.0979
71, 0.8601
72, 0.3419
73, 0.4961
74, 0.4259
75, 0.0921
76, 0.7499
77, 0.2481
78, 0.7139
79, 0.5641
80, 0.7179
81, 0.6401
82, 0.1619
83, 0.0761
84, 0.4459
85, 0.4721
86, 0.9699
87, 0.4281
88, 0.1339
89, 0.5441
90, 0.3379
91, 0.4201
92, 0.9819
93, 0.6561
94, 0.4659
95, 0.8521
96, 0.1899
97, 0.6081
98, 0.5539
99, 0.5241
100, 0.9579
