Datos del motor: 
Motor: Decimal Metodo: Multiplicativo
n0: 909
n: 909
a: 61
c: 0
b: 4
h: 500
m: 10000

Corrida.
 h,n 
0, 0.0909
1, 0.5449
2, 0.2389
3, 0.5729
4, 0.9469
5, 0.7609
6, 0.4149
7, 0.3089
8, 0.8429
9, 0.4169
10, 0.4309
11, 0.2849
12, 0.3789
13, 0.1129
14, 0.8869
15, 0.1009
16, 0.1549
17, 0.4489
18, 0.3829
19, 0.3569
20, 0.7709
21, 0.0249
22, 0.5189
23, 0.6529
24, 0.8269
25, 0.4409
26, 0.8949
27, 0.5889
28, 0.9229
29, 0.2969
30, 0.1109
31, 0.7649
32, 0.6589
33, 0.1929
34, 0.7669
35, 0.7809
36, 0.6349
37, 0.7289
38, 0.4629
39, 0.2369
40, 0.4509
41, 0.5049
42, 0.7989
43, 0.7329
44, 0.7069
45, 0.1209
46, 0.3749
47, 0.8689
48, 0.0029
49, 0.1769
50, 0.7909
51, 0.2449
52, 0.9389
53, 0.2729
54, 0.6469
55, 0.4609
56, 0.1149
57, 0.0089
58, 0.5429
59, 0.1169
60, 0.1309
61, 0.9849
62, 0.0789
63, 0.8129
64, 0.5869
65, 0.8009
66, 0.8549
67, 0.1489
68, 0.0829
69, 0.0569
70, 0.4709
71, 0.7249
72, 0.2189
73, 0.3529
74, 0.5269
75, 0.1409
76, 0.5949
77, 0.2889
78, 0.6229
79, 0.9969
80, 0.8109
81, 0.4649
82, 0.3589
83, 0.8929
84, 0.4669
85, 0.4809
86, 0.3349
87, 0.4289
88, 0.1629
89, 0.9369
90, 0.1509
91, 0.2049
92, 0.4989
93, 0.4329
94, 0.4069
95, 0.8209
96, 0.0749
97, 0.5689
98, 0.7029
99, 0.8769
100, 0.4909
