Datos del motor: 
Motor: Decimal Metodo: Multiplicativo
n0: 1533
n: 1533
a: 19
c: 0
b: 4
h: 500
m: 10000

Corrida.
 h,n 
0, 0.1533
1, 0.9127
2, 0.3413
3, 0.4847
4, 0.2093
5, 0.9767
6, 0.5573
7, 0.5887
8, 0.1853
9, 0.5207
10, 0.8933
11, 0.9727
12, 0.4813
13, 0.1447
14, 0.7493
15, 0.2367
16, 0.4973
17, 0.4487
18, 0.5253
19, 0.9807
20, 0.6333
21, 0.0327
22, 0.6213
23, 0.8047
24, 0.2893
25, 0.4967
26, 0.4373
27, 0.3087
28, 0.8653
29, 0.4407
30, 0.3733
31, 0.0927
32, 0.7613
33, 0.4647
34, 0.8293
35, 0.7567
36, 0.3773
37, 0.1687
38, 0.2053
39, 0.9007
40, 0.1133
41, 0.1527
42, 0.9013
43, 0.1247
44, 0.3693
45, 0.0167
46, 0.3173
47, 0.0287
48, 0.5453
49, 0.3607
50, 0.8533
51, 0.2127
52, 0.0413
53, 0.7847
54, 0.9093
55, 0.2767
56, 0.2573
57, 0.8887
58, 0.8853
59, 0.8207
60, 0.5933
61, 0.2727
62, 0.1813
63, 0.4447
64, 0.4493
65, 0.5367
66, 0.1973
67, 0.7487
68, 0.2253
69, 0.2807
70, 0.3333
71, 0.3327
72, 0.3213
73, 0.1047
74, 0.9893
75, 0.7967
76, 0.1373
77, 0.6087
78, 0.5653
79, 0.7407
80, 0.0733
81, 0.3927
82, 0.4613
83, 0.7647
84, 0.5293
85, 0.0567
86, 0.0773
87, 0.4687
88, 0.9053
89, 0.2007
90, 0.8133
91, 0.4527
92, 0.6013
93, 0.4247
94, 0.0693
95, 0.3167
96, 0.0173
97, 0.3287
98, 0.2453
99, 0.6607
100, 0.5533
