Datos del motor: 
Motor: Decimal Metodo: Multiplicativo
n0: 6911
n: 6911
a: 83
c: 0
b: 4
h: 500
m: 10000

Corrida.
 h,n 
0, 0.6911
1, 0.3613
2, 0.9879
3, 0.9957
4, 0.6431
5, 0.3773
6, 0.3159
7, 0.2197
8, 0.2351
9, 0.5133
10, 0.6039
11, 0.1237
12, 0.2671
13, 0.1693
14, 0.0519
15, 0.3077
16, 0.5391
17, 0.7453
18, 0.8599
19, 0.3717
20, 0.8511
21, 0.6413
22, 0.2279
23, 0.9157
24, 0.0031
25, 0.2573
26, 0.3559
27, 0.5397
28, 0.7951
29, 0.9933
30, 0.4439
31, 0.8437
32, 0.0271
33, 0.2493
34, 0.6919
35, 0.4277
36, 0.4991
37, 0.4253
38, 0.2999
39, 0.8917
40, 0.0111
41, 0.9213
42, 0.4679
43, 0.8357
44, 0.3631
45, 0.1373
46, 0.3959
47, 0.8597
48, 0.3551
49, 0.4733
50, 0.2839
51, 0.5637
52, 0.7871
53, 0.3293
54, 0.3319
55, 0.5477
56, 0.4591
57, 0.1053
58, 0.7399
59, 0.4117
60, 0.1711
61, 0.2013
62, 0.7079
63, 0.7557
64, 0.7231
65, 0.0173
66, 0.4359
67, 0.1797
68, 0.9151
69, 0.9533
70, 0.1239
71, 0.2837
72, 0.5471
73, 0.4093
74, 0.9719
75, 0.6677
76, 0.4191
77, 0.7853
78, 0.1799
79, 0.9317
80, 0.3311
81, 0.4813
82, 0.9479
83, 0.6757
84, 0.0831
85, 0.8973
86, 0.4759
87, 0.4997
88, 0.4751
89, 0.4333
90, 0.9639
91, 0.0037
92, 0.3071
93, 0.4893
94, 0.6119
95, 0.7877
96, 0.3791
97, 0.4653
98, 0.6199
99, 0.4517
100, 0.4911
