Datos del motor: 
Motor: Decimal Metodo: Multiplicativo
n0: 4449
n: 4449
a: 63
c: 0
b: 4
h: 500
m: 10000

Corrida.
 h,n 
0, 0.4449
1, 0.0287
2, 0.8081
3, 0.9103
4, 0.3489
5, 0.9807
6, 0.7841
7, 0.3983
8, 0.0929
9, 0.8527
10, 0.7201
11, 0.3663
12, 0.0769
13, 0.8447
14, 0.2161
15, 0.6143
16, 0.7009
17, 0.1567
18, 0.8721
19, 0.9423
20, 0.3649
21, 0.9887
22, 0.2881
23, 0.1503
24, 0.4689
25, 0.5407
26, 0.0641
27, 0.0383
28, 0.4129
29, 0.0127
30, 0.8001
31, 0.4063
32, 0.5969
33, 0.6047
34, 0.0961
35, 0.0543
36, 0.4209
37, 0.5167
38, 0.5521
39, 0.7823
40, 0.2849
41, 0.9487
42, 0.7681
43, 0.3903
44, 0.5889
45, 0.1007
46, 0.3441
47, 0.6783
48, 0.7329
49, 0.1727
50, 0.8801
51, 0.4463
52, 0.1169
53, 0.3647
54, 0.9761
55, 0.4943
56, 0.1409
57, 0.8767
58, 0.2321
59, 0.6223
60, 0.2049
61, 0.9087
62, 0.2481
63, 0.6303
64, 0.7089
65, 0.6607
66, 0.6241
67, 0.3183
68, 0.0529
69, 0.3327
70, 0.9601
71, 0.4863
72, 0.6369
73, 0.1247
74, 0.8561
75, 0.9343
76, 0.8609
77, 0.2367
78, 0.9121
79, 0.4623
80, 0.1249
81, 0.8687
82, 0.7281
83, 0.8703
84, 0.8289
85, 0.2207
86, 0.9041
87, 0.9583
88, 0.3729
89, 0.4927
90, 0.0401
91, 0.5263
92, 0.1569
93, 0.8847
94, 0.7361
95, 0.3743
96, 0.5809
97, 0.5967
98, 0.5921
99, 0.3023
100, 0.0449
