Datos del motor: 
Motor: Decimal Metodo: Multiplicativo
n0: 8787
n: 8787
a: 83
c: 0
b: 4
h: 500
m: 10000

Corrida.
 h,n 
0, 0.8787
1, 0.9321
2, 0.3643
3, 0.2369
4, 0.6627
5, 0.0041
6, 0.3403
7, 0.2449
8, 0.3267
9, 0.1161
10, 0.6363
11, 0.8129
12, 0.4707
13, 0.0681
14, 0.6523
15, 0.1409
16, 0.6947
17, 0.6601
18, 0.7883
19, 0.4289
20, 0.5987
21, 0.6921
22, 0.4443
23, 0.8769
24, 0.7827
25, 0.9641
26, 0.0203
27, 0.6849
28, 0.8467
29, 0.2761
30, 0.9163
31, 0.0529
32, 0.3907
33, 0.4281
34, 0.5323
35, 0.1809
36, 0.0147
37, 0.2201
38, 0.2683
39, 0.2689
40, 0.3187
41, 0.4521
42, 0.5243
43, 0.5169
44, 0.9027
45, 0.9241
46, 0.7003
47, 0.1249
48, 0.3667
49, 0.4361
50, 0.1963
51, 0.2929
52, 0.3107
53, 0.7881
54, 0.4123
55, 0.2209
56, 0.3347
57, 0.7801
58, 0.7483
59, 0.1089
60, 0.0387
61, 0.2121
62, 0.6043
63, 0.1569
64, 0.0227
65, 0.8841
66, 0.3803
67, 0.5649
68, 0.8867
69, 0.5961
70, 0.4763
71, 0.5329
72, 0.2307
73, 0.1481
74, 0.2923
75, 0.2609
76, 0.6547
77, 0.3401
78, 0.2283
79, 0.9489
80, 0.7587
81, 0.9721
82, 0.6843
83, 0.7969
84, 0.1427
85, 0.8441
86, 0.0603
87, 0.0049
88, 0.4067
89, 0.7561
90, 0.7563
91, 0.7729
92, 0.1507
93, 0.5081
94, 0.1723
95, 0.3009
96, 0.9747
97, 0.9001
98, 0.7083
99, 0.7889
100, 0.4787
