Datos del motor: 
Motor: Decimal Metodo: Multiplicativo
n0: 947
n: 947
a: 61
c: 0
b: 4
h: 500
m: 10000

Corrida.
 h,n 
0, 0.0947
1, 0.7767
2, 0.3787
3, 0.1007
4, 0.1427
5, 0.7047
6, 0.9867
7, 0.1887
8, 0.5107
9, 0.1527
10, 0.3147
11, 0.1967
12, 0.9987
13, 0.9207
14, 0.1627
15, 0.9247
16, 0.4067
17, 0.8087
18, 0.3307
19, 0.1727
20, 0.5347
21, 0.6167
22, 0.6187
23, 0.7407
24, 0.1827
25, 0.1447
26, 0.8267
27, 0.4287
28, 0.1507
29, 0.1927
30, 0.7547
31, 0.0367
32, 0.2387
33, 0.5607
34, 0.2027
35, 0.3647
36, 0.2467
37, 0.0487
38, 0.9707
39, 0.2127
40, 0.9747
41, 0.4567
42, 0.8587
43, 0.3807
44, 0.2227
45, 0.5847
46, 0.6667
47, 0.6687
48, 0.7907
49, 0.2327
50, 0.1947
51, 0.8767
52, 0.4787
53, 0.2007
54, 0.2427
55, 0.8047
56, 0.0867
57, 0.2887
58, 0.6107
59, 0.2527
60, 0.4147
61, 0.2967
62, 0.0987
63, 0.0207
64, 0.2627
65, 0.0247
66, 0.5067
67, 0.9087
68, 0.4307
69, 0.2727
70, 0.6347
71, 0.7167
72, 0.7187
73, 0.8407
74, 0.2827
75, 0.2447
76, 0.9267
77, 0.5287
78, 0.2507
79, 0.2927
80, 0.8547
81, 0.1367
82, 0.3387
83, 0.6607
84, 0.3027
85, 0.4647
86, 0.3467
87, 0.1487
88, 0.0707
89, 0.3127
90, 0.0747
91, 0.5567
92, 0.9587
93, 0.4807
94, 0.3227
95, 0.6847
96, 0.7667
97, 0.7687
98, 0.8907
99, 0.3327
100, 0.2947
