Datos del motor: 
Motor: Decimal Metodo: Multiplicativo
n0: 703
n: 703
a: 3
c: 0
b: 4
h: 500
m: 10000

Corrida.
 h,n 
0, 0.0703
1, 0.2109
2, 0.6327
3, 0.8981
4, 0.6943
5, 0.0829
6, 0.2487
7, 0.7461
8, 0.2383
9, 0.7149
10, 0.1447
11, 0.4341
12, 0.3023
13, 0.9069
14, 0.7207
15, 0.1621
16, 0.4863
17, 0.4589
18, 0.3767
19, 0.1301
20, 0.3903
21, 0.1709
22, 0.5127
23, 0.5381
24, 0.6143
25, 0.8429
26, 0.5287
27, 0.5861
28, 0.7583
29, 0.2749
30, 0.8247
31, 0.4741
32, 0.4223
33, 0.2669
34, 0.8007
35, 0.4021
36, 0.2063
37, 0.6189
38, 0.8567
39, 0.5701
40, 0.7103
41, 0.1309
42, 0.3927
43, 0.1781
44, 0.5343
45, 0.6029
46, 0.8087
47, 0.4261
48, 0.2783
49, 0.8349
50, 0.5047
51, 0.5141
52, 0.5423
53, 0.6269
54, 0.8807
55, 0.6421
56, 0.9263
57, 0.7789
58, 0.3367
59, 0.0101
60, 0.0303
61, 0.0909
62, 0.2727
63, 0.8181
64, 0.4543
65, 0.3629
66, 0.0887
67, 0.2661
68, 0.7983
69, 0.3949
70, 0.1847
71, 0.5541
72, 0.6623
73, 0.9869
74, 0.9607
75, 0.8821
76, 0.6463
77, 0.9389
78, 0.8167
79, 0.4501
80, 0.3503
81, 0.0509
82, 0.1527
83, 0.4581
84, 0.3743
85, 0.1229
86, 0.3687
87, 0.1061
88, 0.3183
89, 0.9549
90, 0.8647
91, 0.5941
92, 0.7823
93, 0.3469
94, 0.0407
95, 0.1221
96, 0.3663
97, 0.0989
98, 0.2967
99, 0.8901
100, 0.6703
