Datos del motor: 
Motor: Decimal Metodo: Multiplicativo
n0: 1763
n: 1763
a: 19
c: 0
b: 4
h: 500
m: 10000

Corrida.
 h,n 
0, 0.1763
1, 0.3497
2, 0.6443
3, 0.2417
4, 0.5923
5, 0.2537
6, 0.8203
7, 0.5857
8, 0.1283
9, 0.4377
10, 0.3163
11, 0.0097
12, 0.1843
13, 0.5017
14, 0.5323
15, 0.1137
16, 0.1603
17, 0.0457
18, 0.8683
19, 0.4977
20, 0.4563
21, 0.6697
22, 0.7243
23, 0.7617
24, 0.4723
25, 0.9737
26, 0.5003
27, 0.5057
28, 0.6083
29, 0.5577
30, 0.5963
31, 0.3297
32, 0.2643
33, 0.0217
34, 0.4123
35, 0.8337
36, 0.8403
37, 0.9657
38, 0.3483
39, 0.6177
40, 0.7363
41, 0.9897
42, 0.8043
43, 0.2817
44, 0.3523
45, 0.6937
46, 0.1803
47, 0.4257
48, 0.0883
49, 0.6777
50, 0.8763
51, 0.6497
52, 0.3443
53, 0.5417
54, 0.2923
55, 0.5537
56, 0.5203
57, 0.8857
58, 0.8283
59, 0.7377
60, 0.0163
61, 0.3097
62, 0.8843
63, 0.8017
64, 0.2323
65, 0.4137
66, 0.8603
67, 0.3457
68, 0.5683
69, 0.7977
70, 0.1563
71, 0.9697
72, 0.4243
73, 0.0617
74, 0.1723
75, 0.2737
76, 0.2003
77, 0.8057
78, 0.3083
79, 0.8577
80, 0.2963
81, 0.6297
82, 0.9643
83, 0.3217
84, 0.1123
85, 0.1337
86, 0.5403
87, 0.2657
88, 0.0483
89, 0.9177
90, 0.4363
91, 0.2897
92, 0.5043
93, 0.5817
94, 0.0523
95, 0.9937
96, 0.8803
97, 0.7257
98, 0.7883
99, 0.9777
100, 0.5763
