Datos del motor: 
Motor: Decimal Metodo: Multiplicativo
n0: 6747
n: 6747
a: 83
c: 0
b: 4
h: 500
m: 10000

Corrida.
 h,n 
0, 0.6747
1, 1.0E-4
2, 0.0083
3, 0.6889
4, 0.1787
5, 0.8321
6, 0.0643
7, 0.3369
8, 0.9627
9, 0.9041
10, 0.0403
11, 0.3449
12, 0.6267
13, 0.0161
14, 0.3363
15, 0.9129
16, 0.7707
17, 0.9681
18, 0.3523
19, 0.2409
20, 0.9947
21, 0.5601
22, 0.4883
23, 0.5289
24, 0.8987
25, 0.5921
26, 0.1443
27, 0.9769
28, 0.0827
29, 0.8641
30, 0.7203
31, 0.7849
32, 0.1467
33, 0.1761
34, 0.6163
35, 0.1529
36, 0.6907
37, 0.3281
38, 0.2323
39, 0.2809
40, 0.3147
41, 0.1201
42, 0.9683
43, 0.3689
44, 0.6187
45, 0.3521
46, 0.2243
47, 0.6169
48, 0.2027
49, 0.8241
50, 0.4003
51, 0.2249
52, 0.6667
53, 0.3361
54, 0.8963
55, 0.3929
56, 0.6107
57, 0.6881
58, 0.1123
59, 0.3209
60, 0.6347
61, 0.6801
62, 0.4483
63, 0.2089
64, 0.3387
65, 0.1121
66, 0.3043
67, 0.2569
68, 0.3227
69, 0.7841
70, 0.0803
71, 0.6649
72, 0.1867
73, 0.4961
74, 0.1763
75, 0.6329
76, 0.5307
77, 0.0481
78, 0.9923
79, 0.3609
80, 0.9547
81, 0.2401
82, 0.9283
83, 0.0489
84, 0.0587
85, 0.8721
86, 0.3843
87, 0.8969
88, 0.4427
89, 0.7441
90, 0.7603
91, 0.1049
92, 0.7067
93, 0.6561
94, 0.4563
95, 0.8729
96, 0.4507
97, 0.4081
98, 0.8723
99, 0.4009
100, 0.2747
