Datos del motor: 
Motor: Decimal Metodo: Multiplicativo
n0: 8253
n: 8253
a: 11
c: 0
b: 4
h: 500
m: 10000

Corrida.
 h,n 
0, 0.8253
1, 0.0783
2, 0.8613
3, 0.4743
4, 0.2173
5, 0.3903
6, 0.2933
7, 0.2263
8, 0.4893
9, 0.3823
10, 0.2053
11, 0.2583
12, 0.8413
13, 0.2543
14, 0.7973
15, 0.7703
16, 0.4733
17, 0.2063
18, 0.2693
19, 0.9623
20, 0.5853
21, 0.4383
22, 0.8213
23, 0.0343
24, 0.3773
25, 0.1503
26, 0.6533
27, 0.1863
28, 0.0493
29, 0.5423
30, 0.9653
31, 0.6183
32, 0.8013
33, 0.8143
34, 0.9573
35, 0.5303
36, 0.8333
37, 0.1663
38, 0.8293
39, 0.1223
40, 0.3453
41, 0.7983
42, 0.7813
43, 0.5943
44, 0.5373
45, 0.9103
46, 0.0133
47, 0.1463
48, 0.6093
49, 0.7023
50, 0.7253
51, 0.9783
52, 0.7613
53, 0.3743
54, 0.1173
55, 0.2903
56, 0.1933
57, 0.1263
58, 0.3893
59, 0.2823
60, 0.1053
61, 0.1583
62, 0.7413
63, 0.1543
64, 0.6973
65, 0.6703
66, 0.3733
67, 0.1063
68, 0.1693
69, 0.8623
70, 0.4853
71, 0.3383
72, 0.7213
73, 0.9343
74, 0.2773
75, 0.0503
76, 0.5533
77, 0.0863
78, 0.9493
79, 0.4423
80, 0.8653
81, 0.5183
82, 0.7013
83, 0.7143
84, 0.8573
85, 0.4303
86, 0.7333
87, 0.0663
88, 0.7293
89, 0.0223
90, 0.2453
91, 0.6983
92, 0.6813
93, 0.4943
94, 0.4373
95, 0.8103
96, 0.9133
97, 0.0463
98, 0.5093
99, 0.6023
100, 0.6253
