Datos del motor: 
Motor: Decimal Metodo: Multiplicativo
n0: 6787
n: 6787
a: 13
c: 0
b: 4
h: 500
m: 10000

Corrida.
 h,n 
0, 0.6787
1, 0.8231
2, 0.7003
3, 0.1039
4, 0.3507
5, 0.5591
6, 0.2683
7, 0.4879
8, 0.3427
9, 0.4551
10, 0.9163
11, 0.9119
12, 0.8547
13, 0.1111
14, 0.4443
15, 0.7759
16, 0.0867
17, 0.1271
18, 0.6523
19, 0.4799
20, 0.2387
21, 0.1031
22, 0.3403
23, 0.4239
24, 0.5107
25, 0.6391
26, 0.3083
27, 0.0079
28, 0.1027
29, 0.3351
30, 0.3563
31, 0.6319
32, 0.2147
33, 0.7911
34, 0.2843
35, 0.6959
36, 0.0467
37, 0.6071
38, 0.8923
39, 0.5999
40, 0.7987
41, 0.3831
42, 0.9803
43, 0.7439
44, 0.6707
45, 0.7191
46, 0.3483
47, 0.5279
48, 0.8627
49, 0.2151
50, 0.7963
51, 0.3519
52, 0.5747
53, 0.4711
54, 0.1243
55, 0.6159
56, 0.0067
57, 0.0871
58, 0.1323
59, 0.7199
60, 0.3587
61, 0.6631
62, 0.6203
63, 0.0639
64, 0.8307
65, 0.7991
66, 0.3883
67, 0.0479
68, 0.6227
69, 0.0951
70, 0.2363
71, 0.0719
72, 0.9347
73, 0.1511
74, 0.9643
75, 0.5359
76, 0.9667
77, 0.5671
78, 0.3723
79, 0.8399
80, 0.9187
81, 0.9431
82, 0.2603
83, 0.3839
84, 0.9907
85, 0.8791
86, 0.4283
87, 0.5679
88, 0.3827
89, 0.9751
90, 0.6763
91, 0.7919
92, 0.2947
93, 0.8311
94, 0.8043
95, 0.4559
96, 0.9267
97, 0.0471
98, 0.6123
99, 0.9599
100, 0.4787
