Datos del motor: 
Motor: Decimal Metodo: Multiplicativo
n0: 4117
n: 4117
a: 11
c: 0
b: 4
h: 500
m: 10000

Corrida.
 h,n 
0, 0.4117
1, 0.5287
2, 0.8157
3, 0.9727
4, 0.6997
5, 0.6967
6, 0.6637
7, 0.3007
8, 0.3077
9, 0.3847
10, 0.2317
11, 0.5487
12, 0.0357
13, 0.3927
14, 0.3197
15, 0.5167
16, 0.6837
17, 0.5207
18, 0.7277
19, 0.0047
20, 0.0517
21, 0.5687
22, 0.2557
23, 0.8127
24, 0.9397
25, 0.3367
26, 0.7037
27, 0.7407
28, 0.1477
29, 0.6247
30, 0.8717
31, 0.5887
32, 0.4757
33, 0.2327
34, 0.5597
35, 0.1567
36, 0.7237
37, 0.9607
38, 0.5677
39, 0.2447
40, 0.6917
41, 0.6087
42, 0.6957
43, 0.6527
44, 0.1797
45, 0.9767
46, 0.7437
47, 0.1807
48, 0.9877
49, 0.8647
50, 0.5117
51, 0.6287
52, 0.9157
53, 0.0727
54, 0.7997
55, 0.7967
56, 0.7637
57, 0.4007
58, 0.4077
59, 0.4847
60, 0.3317
61, 0.6487
62, 0.1357
63, 0.4927
64, 0.4197
65, 0.6167
66, 0.7837
67, 0.6207
68, 0.8277
69, 0.1047
70, 0.1517
71, 0.6687
72, 0.3557
73, 0.9127
74, 0.0397
75, 0.4367
76, 0.8037
77, 0.8407
78, 0.2477
79, 0.7247
80, 0.9717
81, 0.6887
82, 0.5757
83, 0.3327
84, 0.6597
85, 0.2567
86, 0.8237
87, 0.0607
88, 0.6677
89, 0.3447
90, 0.7917
91, 0.7087
92, 0.7957
93, 0.7527
94, 0.2797
95, 0.0767
96, 0.8437
97, 0.2807
98, 0.0877
99, 0.9647
100, 0.6117
