Datos del motor: 
Motor: Decimal Metodo: Multiplicativo
n0: 793
n: 793
a: 29
c: 0
b: 4
h: 500
m: 10000

Corrida.
 h,n 
0, 0.0793
1, 0.2997
2, 0.6913
3, 0.0477
4, 0.3833
5, 0.1157
6, 0.3553
7, 0.3037
8, 0.8073
9, 0.4117
10, 0.9393
11, 0.2397
12, 0.9513
13, 0.5877
14, 0.0433
15, 0.2557
16, 0.4153
17, 0.0437
18, 0.2673
19, 0.7517
20, 0.7993
21, 0.1797
22, 0.2113
23, 0.1277
24, 0.7033
25, 0.3957
26, 0.4753
27, 0.7837
28, 0.7273
29, 0.0917
30, 0.6593
31, 0.1197
32, 0.4713
33, 0.6677
34, 0.3633
35, 0.5357
36, 0.5353
37, 0.5237
38, 0.1873
39, 0.4317
40, 0.5193
41, 0.0597
42, 0.7313
43, 0.2077
44, 0.0233
45, 0.6757
46, 0.5953
47, 0.2637
48, 0.6473
49, 0.7717
50, 0.3793
51, 0.9997
52, 0.9913
53, 0.7477
54, 0.6833
55, 0.8157
56, 0.6553
57, 0.0037
58, 0.1073
59, 0.1117
60, 0.2393
61, 0.9397
62, 0.2513
63, 0.2877
64, 0.3433
65, 0.9557
66, 0.7153
67, 0.7437
68, 0.5673
69, 0.4517
70, 0.0993
71, 0.8797
72, 0.5113
73, 0.8277
74, 0.0033
75, 0.0957
76, 0.7753
77, 0.4837
78, 0.0273
79, 0.7917
80, 0.9593
81, 0.8197
82, 0.7713
83, 0.3677
84, 0.6633
85, 0.2357
86, 0.8353
87, 0.2237
88, 0.4873
89, 0.1317
90, 0.8193
91, 0.7597
92, 0.0313
93, 0.9077
94, 0.3233
95, 0.3757
96, 0.8953
97, 0.9637
98, 0.9473
99, 0.4717
100, 0.6793
