Datos del motor: 
Motor: Decimal Metodo: Multiplicativo
n0: 9017
n: 9017
a: 83
c: 0
b: 4
h: 500
m: 10000

Corrida.
 h,n 
0, 0.9017
1, 0.8411
2, 0.8113
3, 0.3379
4, 0.0457
5, 0.7931
6, 0.8273
7, 0.6659
8, 0.2697
9, 0.3851
10, 0.9633
11, 0.9539
12, 0.1737
13, 0.4171
14, 0.6193
15, 0.4019
16, 0.3577
17, 0.6891
18, 0.1953
19, 0.2099
20, 0.4217
21, 0.0011
22, 0.0913
23, 0.5779
24, 0.9657
25, 0.1531
26, 0.7073
27, 0.7059
28, 0.5897
29, 0.9451
30, 0.4433
31, 0.7939
32, 0.8937
33, 0.1771
34, 0.6993
35, 0.0419
36, 0.4777
37, 0.6491
38, 0.8753
39, 0.6499
40, 0.9417
41, 0.1611
42, 0.3713
43, 0.8179
44, 0.8857
45, 0.5131
46, 0.5873
47, 0.7459
48, 0.9097
49, 0.5051
50, 0.9233
51, 0.6339
52, 0.6137
53, 0.9371
54, 0.7793
55, 0.6819
56, 0.5977
57, 0.6091
58, 0.5553
59, 0.0899
60, 0.4617
61, 0.3211
62, 0.6513
63, 0.0579
64, 0.8057
65, 0.8731
66, 0.4673
67, 0.7859
68, 0.2297
69, 0.0651
70, 0.4033
71, 0.4739
72, 0.3337
73, 0.6971
74, 0.8593
75, 0.3219
76, 0.7177
77, 0.5691
78, 0.2353
79, 0.5299
80, 0.9817
81, 0.4811
82, 0.9313
83, 0.2979
84, 0.7257
85, 0.2331
86, 0.3473
87, 0.8259
88, 0.5497
89, 0.6251
90, 0.8833
91, 0.3139
92, 0.0537
93, 0.4571
94, 0.9393
95, 0.9619
96, 0.8377
97, 0.5291
98, 0.9153
99, 0.9699
100, 0.5017
