Datos del motor: 
Motor: Decimal Metodo: Multiplicativo
n0: 7281
n: 7281
a: 91
c: 0
b: 4
h: 500
m: 10000

Corrida.
 h,n 
0, 0.7281
1, 0.2571
2, 0.3961
3, 0.0451
4, 0.1041
5, 0.4731
6, 0.0521
7, 0.7411
8, 0.4401
9, 0.0491
10, 0.4681
11, 0.5971
12, 0.3361
13, 0.5851
14, 0.2441
15, 0.2131
16, 0.3921
17, 0.6811
18, 0.9801
19, 0.1891
20, 0.2081
21, 0.9371
22, 0.2761
23, 0.1251
24, 0.3841
25, 0.9531
26, 0.7321
27, 0.6211
28, 0.5201
29, 0.3291
30, 0.9481
31, 0.2771
32, 0.2161
33, 0.6651
34, 0.5241
35, 0.6931
36, 0.0721
37, 0.5611
38, 0.0601
39, 0.4691
40, 0.6881
41, 0.6171
42, 0.1561
43, 0.2051
44, 0.6641
45, 0.4331
46, 0.4121
47, 0.5011
48, 0.6001
49, 0.6091
50, 0.4281
51, 0.9571
52, 0.0961
53, 0.7451
54, 0.8041
55, 0.1731
56, 0.7521
57, 0.4411
58, 0.1401
59, 0.7491
60, 0.1681
61, 0.2971
62, 0.0361
63, 0.2851
64, 0.9441
65, 0.9131
66, 0.0921
67, 0.3811
68, 0.6801
69, 0.8891
70, 0.9081
71, 0.6371
72, 0.9761
73, 0.8251
74, 0.0841
75, 0.6531
76, 0.4321
77, 0.3211
78, 0.2201
79, 0.0291
80, 0.6481
81, 0.9771
82, 0.9161
83, 0.3651
84, 0.2241
85, 0.3931
86, 0.7721
87, 0.2611
88, 0.7601
89, 0.1691
90, 0.3881
91, 0.3171
92, 0.8561
93, 0.9051
94, 0.3641
95, 0.1331
96, 0.1121
97, 0.2011
98, 0.3001
99, 0.3091
100, 0.1281
