Datos del motor: 
Motor: Decimal Metodo: Mixto
n0: 938
n: 938
a: 101
c: 1822316221
b: 3
h: 1000
m: 1000

Corrida.
 h,n 
0, 0.938
1, 0.959
2, 0.08
3, 0.301
4, 0.622
5, 0.043
6, 0.564
7, 0.185
8, 0.906
9, 0.727
10, 0.648
11, 0.669
12, 0.79
13, 0.011
14, 0.332
15, 0.753
16, 0.274
17, 0.895
18, 0.616
19, 0.437
20, 0.358
21, 0.379
22, 0.5
23, 0.721
24, 0.042
25, 0.463
26, 0.984
27, 0.605
28, 0.326
29, 0.147
30, 0.068
31, 0.089
32, 0.21
33, 0.431
34, 0.752
35, 0.173
36, 0.694
37, 0.315
38, 0.036
39, 0.857
40, 0.778
41, 0.799
42, 0.92
43, 0.141
44, 0.462
45, 0.883
46, 0.404
47, 0.025
48, 0.746
49, 0.567
50, 0.488
51, 0.509
52, 0.63
53, 0.851
54, 0.172
55, 0.593
56, 0.114
57, 0.735
58, 0.456
59, 0.277
60, 0.198
61, 0.219
62, 0.34
63, 0.561
64, 0.882
65, 0.303
66, 0.824
67, 0.445
68, 0.166
69, 0.987
70, 0.908
71, 0.929
72, 0.05
73, 0.271
74, 0.592
75, 0.013
76, 0.534
77, 0.155
78, 0.876
79, 0.697
80, 0.618
81, 0.639
82, 0.76
83, 0.981
84, 0.302
85, 0.723
86, 0.244
87, 0.865
88, 0.586
89, 0.407
90, 0.328
91, 0.349
92, 0.47
93, 0.691
94, 0.012
95, 0.433
96, 0.954
97, 0.575
98, 0.296
99, 0.117
100, 0.038
