Datos del motor: 
Motor: Decimal Metodo: Mixto
n0: 824
n: 824
a: 101
c: 71716783
b: 3
h: 1000
m: 1000

Corrida.
 h,n 
0, 0.824
1, 0.007
2, 0.49
3, 0.273
4, 0.356
5, 0.739
6, 0.422
7, 0.405
8, 0.688
9, 0.271
10, 0.154
11, 0.337
12, 0.82
13, 0.603
14, 0.686
15, 0.069
16, 0.752
17, 0.735
18, 0.018
19, 0.601
20, 0.484
21, 0.667
22, 0.15
23, 0.933
24, 0.016
25, 0.399
26, 0.082
27, 0.065
28, 0.348
29, 0.931
30, 0.814
31, 0.997
32, 0.48
33, 0.263
34, 0.346
35, 0.729
36, 0.412
37, 0.395
38, 0.678
39, 0.261
40, 0.144
41, 0.327
42, 0.81
43, 0.593
44, 0.676
45, 0.059
46, 0.742
47, 0.725
48, 0.008
49, 0.591
50, 0.474
51, 0.657
52, 0.14
53, 0.923
54, 0.006
55, 0.389
56, 0.072
57, 0.055
58, 0.338
59, 0.921
60, 0.804
61, 0.987
62, 0.47
63, 0.253
64, 0.336
65, 0.719
66, 0.402
67, 0.385
68, 0.668
69, 0.251
70, 0.134
71, 0.317
72, 0.8
73, 0.583
74, 0.666
75, 0.049
76, 0.732
77, 0.715
78, 0.998
79, 0.581
80, 0.464
81, 0.647
82, 0.13
83, 0.913
84, 0.996
85, 0.379
86, 0.062
87, 0.045
88, 0.328
89, 0.911
90, 0.794
91, 0.977
92, 0.46
93, 0.243
94, 0.326
95, 0.709
96, 0.392
97, 0.375
98, 0.658
99, 0.241
100, 0.124
