Datos del motor: 
Motor: Decimal Metodo: Mixto
n0: 222
n: 222
a: 101
c: 986534913
b: 3
h: 1000
m: 1000

Corrida.
 h,n 
0, 0.222
1, 0.335
2, 0.748
3, 0.461
4, 0.474
5, 0.787
6, 0.4
7, 0.313
8, 0.526
9, 0.039
10, 0.852
11, 0.965
12, 0.378
13, 0.091
14, 0.104
15, 0.417
16, 0.03
17, 0.943
18, 0.156
19, 0.669
20, 0.482
21, 0.595
22, 0.008
23, 0.721
24, 0.734
25, 0.047
26, 0.66
27, 0.573
28, 0.786
29, 0.299
30, 0.112
31, 0.225
32, 0.638
33, 0.351
34, 0.364
35, 0.677
36, 0.29
37, 0.203
38, 0.416
39, 0.929
40, 0.742
41, 0.855
42, 0.268
43, 0.981
44, 0.994
45, 0.307
46, 0.92
47, 0.833
48, 0.046
49, 0.559
50, 0.372
51, 0.485
52, 0.898
53, 0.611
54, 0.624
55, 0.937
56, 0.55
57, 0.463
58, 0.676
59, 0.189
60, 0.002
61, 0.115
62, 0.528
63, 0.241
64, 0.254
65, 0.567
66, 0.18
67, 0.093
68, 0.306
69, 0.819
70, 0.632
71, 0.745
72, 0.158
73, 0.871
74, 0.884
75, 0.197
76, 0.81
77, 0.723
78, 0.936
79, 0.449
80, 0.262
81, 0.375
82, 0.788
83, 0.501
84, 0.514
85, 0.827
86, 0.44
87, 0.353
88, 0.566
89, 0.079
90, 0.892
91, 0.005
92, 0.418
93, 0.131
94, 0.144
95, 0.457
96, 0.07
97, 0.983
98, 0.196
99, 0.709
100, 0.522
