Datos del motor: 
Motor: Decimal Metodo: Mixto
n0: 572
n: 572
a: 101
c: 1855412027
b: 3
h: 1000
m: 1000

Corrida.
 h,n 
0, 0.572
1, 0.799
2, 0.726
3, 0.353
4, 0.68
5, 0.707
6, 0.434
7, 0.861
8, 0.988
9, 0.815
10, 0.342
11, 0.569
12, 0.496
13, 0.123
14, 0.45
15, 0.477
16, 0.204
17, 0.631
18, 0.758
19, 0.585
20, 0.112
21, 0.339
22, 0.266
23, 0.893
24, 0.22
25, 0.247
26, 0.974
27, 0.401
28, 0.528
29, 0.355
30, 0.882
31, 0.109
32, 0.036
33, 0.663
34, 0.99
35, 0.017
36, 0.744
37, 0.171
38, 0.298
39, 0.125
40, 0.652
41, 0.879
42, 0.806
43, 0.433
44, 0.76
45, 0.787
46, 0.514
47, 0.941
48, 0.068
49, 0.895
50, 0.422
51, 0.649
52, 0.576
53, 0.203
54, 0.53
55, 0.557
56, 0.284
57, 0.711
58, 0.838
59, 0.665
60, 0.192
61, 0.419
62, 0.346
63, 0.973
64, 0.3
65, 0.327
66, 0.054
67, 0.481
68, 0.608
69, 0.435
70, 0.962
71, 0.189
72, 0.116
73, 0.743
74, 0.07
75, 0.097
76, 0.824
77, 0.251
78, 0.378
79, 0.205
80, 0.732
81, 0.959
82, 0.886
83, 0.513
84, 0.84
85, 0.867
86, 0.594
87, 0.021
88, 0.148
89, 0.975
90, 0.502
91, 0.729
92, 0.656
93, 0.283
94, 0.61
95, 0.637
96, 0.364
97, 0.791
98, 0.918
99, 0.745
100, 0.272
