Datos del motor: 
Motor: Decimal Metodo: Mixto
n0: 445
n: 445
a: 101
c: 262558271
b: 3
h: 1000
m: 1000

Corrida.
 h,n 
0, 0.445
1, 0.216
2, 0.087
3, 0.058
4, 0.129
5, 0.3
6, 0.571
7, 0.942
8, 0.413
9, 0.984
10, 0.655
11, 0.426
12, 0.297
13, 0.268
14, 0.339
15, 0.51
16, 0.781
17, 0.152
18, 0.623
19, 0.194
20, 0.865
21, 0.636
22, 0.507
23, 0.478
24, 0.549
25, 0.72
26, 0.991
27, 0.362
28, 0.833
29, 0.404
30, 0.075
31, 0.846
32, 0.717
33, 0.688
34, 0.759
35, 0.93
36, 0.201
37, 0.572
38, 0.043
39, 0.614
40, 0.285
41, 0.056
42, 0.927
43, 0.898
44, 0.969
45, 0.14
46, 0.411
47, 0.782
48, 0.253
49, 0.824
50, 0.495
51, 0.266
52, 0.137
53, 0.108
54, 0.179
55, 0.35
56, 0.621
57, 0.992
58, 0.463
59, 0.034
60, 0.705
61, 0.476
62, 0.347
63, 0.318
64, 0.389
65, 0.56
66, 0.831
67, 0.202
68, 0.673
69, 0.244
70, 0.915
71, 0.686
72, 0.557
73, 0.528
74, 0.599
75, 0.77
76, 0.041
77, 0.412
78, 0.883
79, 0.454
80, 0.125
81, 0.896
82, 0.767
83, 0.738
84, 0.809
85, 0.98
86, 0.251
87, 0.622
88, 0.093
89, 0.664
90, 0.335
91, 0.106
92, 0.977
93, 0.948
94, 0.019
95, 0.19
96, 0.461
97, 0.832
98, 0.303
99, 0.874
100, 0.545
