Datos del motor: 
Motor: Decimal Metodo: Mixto
n0: 294
n: 294
a: 101
c: 710171477
b: 3
h: 1000
m: 1000

Corrida.
 h,n 
0, 0.294
1, 0.171
2, 0.748
3, 0.025
4, 0.002
5, 0.679
6, 0.056
7, 0.133
8, 0.91
9, 0.387
10, 0.564
11, 0.441
12, 0.018
13, 0.295
14, 0.272
15, 0.949
16, 0.326
17, 0.403
18, 0.18
19, 0.657
20, 0.834
21, 0.711
22, 0.288
23, 0.565
24, 0.542
25, 0.219
26, 0.596
27, 0.673
28, 0.45
29, 0.927
30, 0.104
31, 0.981
32, 0.558
33, 0.835
34, 0.812
35, 0.489
36, 0.866
37, 0.943
38, 0.72
39, 0.197
40, 0.374
41, 0.251
42, 0.828
43, 0.105
44, 0.082
45, 0.759
46, 0.136
47, 0.213
48, 0.99
49, 0.467
50, 0.644
51, 0.521
52, 0.098
53, 0.375
54, 0.352
55, 0.029
56, 0.406
57, 0.483
58, 0.26
59, 0.737
60, 0.914
61, 0.791
62, 0.368
63, 0.645
64, 0.622
65, 0.299
66, 0.676
67, 0.753
68, 0.53
69, 0.007
70, 0.184
71, 0.061
72, 0.638
73, 0.915
74, 0.892
75, 0.569
76, 0.946
77, 0.023
78, 0.8
79, 0.277
80, 0.454
81, 0.331
82, 0.908
83, 0.185
84, 0.162
85, 0.839
86, 0.216
87, 0.293
88, 0.07
89, 0.547
90, 0.724
91, 0.601
92, 0.178
93, 0.455
94, 0.432
95, 0.109
96, 0.486
97, 0.563
98, 0.34
99, 0.817
100, 0.994
