Datos del motor: 
Motor: Decimal Metodo: Mixto
n0: 545
n: 545
a: 101
c: 608021509
b: 3
h: 1000
m: 1000

Corrida.
 h,n 
0, 0.545
1, 0.554
2, 0.463
3, 0.272
4, 0.981
5, 0.59
6, 0.099
7, 0.508
8, 0.817
9, 0.026
10, 0.135
11, 0.144
12, 0.053
13, 0.862
14, 0.571
15, 0.18
16, 0.689
17, 0.098
18, 0.407
19, 0.616
20, 0.725
21, 0.734
22, 0.643
23, 0.452
24, 0.161
25, 0.77
26, 0.279
27, 0.688
28, 0.997
29, 0.206
30, 0.315
31, 0.324
32, 0.233
33, 0.042
34, 0.751
35, 0.36
36, 0.869
37, 0.278
38, 0.587
39, 0.796
40, 0.905
41, 0.914
42, 0.823
43, 0.632
44, 0.341
45, 0.95
46, 0.459
47, 0.868
48, 0.177
49, 0.386
50, 0.495
51, 0.504
52, 0.413
53, 0.222
54, 0.931
55, 0.54
56, 0.049
57, 0.458
58, 0.767
59, 0.976
60, 0.085
61, 0.094
62, 0.003
63, 0.812
64, 0.521
65, 0.13
66, 0.639
67, 0.048
68, 0.357
69, 0.566
70, 0.675
71, 0.684
72, 0.593
73, 0.402
74, 0.111
75, 0.72
76, 0.229
77, 0.638
78, 0.947
79, 0.156
80, 0.265
81, 0.274
82, 0.183
83, 0.992
84, 0.701
85, 0.31
86, 0.819
87, 0.228
88, 0.537
89, 0.746
90, 0.855
91, 0.864
92, 0.773
93, 0.582
94, 0.291
95, 0.9
96, 0.409
97, 0.818
98, 0.127
99, 0.336
100, 0.445
