Datos del motor: 
Motor: Decimal Metodo: Mixto
n0: 934
n: 934
a: 101
c: 1063962127
b: 3
h: 1000
m: 1000

Corrida.
 h,n 
0, 0.934
1, 0.461
2, 0.688
3, 0.615
4, 0.242
5, 0.569
6, 0.596
7, 0.323
8, 0.75
9, 0.877
10, 0.704
11, 0.231
12, 0.458
13, 0.385
14, 0.012
15, 0.339
16, 0.366
17, 0.093
18, 0.52
19, 0.647
20, 0.474
21, 0.001
22, 0.228
23, 0.155
24, 0.782
25, 0.109
26, 0.136
27, 0.863
28, 0.29
29, 0.417
30, 0.244
31, 0.771
32, 0.998
33, 0.925
34, 0.552
35, 0.879
36, 0.906
37, 0.633
38, 0.06
39, 0.187
40, 0.014
41, 0.541
42, 0.768
43, 0.695
44, 0.322
45, 0.649
46, 0.676
47, 0.403
48, 0.83
49, 0.957
50, 0.784
51, 0.311
52, 0.538
53, 0.465
54, 0.092
55, 0.419
56, 0.446
57, 0.173
58, 0.6
59, 0.727
60, 0.554
61, 0.081
62, 0.308
63, 0.235
64, 0.862
65, 0.189
66, 0.216
67, 0.943
68, 0.37
69, 0.497
70, 0.324
71, 0.851
72, 0.078
73, 0.005
74, 0.632
75, 0.959
76, 0.986
77, 0.713
78, 0.14
79, 0.267
80, 0.094
81, 0.621
82, 0.848
83, 0.775
84, 0.402
85, 0.729
86, 0.756
87, 0.483
88, 0.91
89, 0.037
90, 0.864
91, 0.391
92, 0.618
93, 0.545
94, 0.172
95, 0.499
96, 0.526
97, 0.253
98, 0.68
99, 0.807
100, 0.634
