Datos del motor: 
Motor: Decimal Metodo: Mixto
n0: 557
n: 557
a: 101
c: 873392169
b: 3
h: 1000
m: 1000

Corrida.
 h,n 
0, 0.557
1, 0.426
2, 0.195
3, 0.864
4, 0.433
5, 0.902
6, 0.271
7, 0.54
8, 0.709
9, 0.778
10, 0.747
11, 0.616
12, 0.385
13, 0.054
14, 0.623
15, 0.092
16, 0.461
17, 0.73
18, 0.899
19, 0.968
20, 0.937
21, 0.806
22, 0.575
23, 0.244
24, 0.813
25, 0.282
26, 0.651
27, 0.92
28, 0.089
29, 0.158
30, 0.127
31, 0.996
32, 0.765
33, 0.434
34, 0.003
35, 0.472
36, 0.841
37, 0.11
38, 0.279
39, 0.348
40, 0.317
41, 0.186
42, 0.955
43, 0.624
44, 0.193
45, 0.662
46, 0.031
47, 0.3
48, 0.469
49, 0.538
50, 0.507
51, 0.376
52, 0.145
53, 0.814
54, 0.383
55, 0.852
56, 0.221
57, 0.49
58, 0.659
59, 0.728
60, 0.697
61, 0.566
62, 0.335
63, 0.004
64, 0.573
65, 0.042
66, 0.411
67, 0.68
68, 0.849
69, 0.918
70, 0.887
71, 0.756
72, 0.525
73, 0.194
74, 0.763
75, 0.232
76, 0.601
77, 0.87
78, 0.039
79, 0.108
80, 0.077
81, 0.946
82, 0.715
83, 0.384
84, 0.953
85, 0.422
86, 0.791
87, 0.06
88, 0.229
89, 0.298
90, 0.267
91, 0.136
92, 0.905
93, 0.574
94, 0.143
95, 0.612
96, 0.981
97, 0.25
98, 0.419
99, 0.488
100, 0.457
