Datos del motor: 
Motor: Decimal Metodo: Mixto
n0: 869
n: 869
a: 101
c: 950590667
b: 3
h: 1000
m: 1000

Corrida.
 h,n 
0, 0.869
1, 0.436
2, 0.703
3, 0.67
4, 0.337
5, 0.704
6, 0.771
7, 0.538
8, 0.005
9, 0.172
10, 0.039
11, 0.606
12, 0.873
13, 0.84
14, 0.507
15, 0.874
16, 0.941
17, 0.708
18, 0.175
19, 0.342
20, 0.209
21, 0.776
22, 0.043
23, 0.01
24, 0.677
25, 0.044
26, 0.111
27, 0.878
28, 0.345
29, 0.512
30, 0.379
31, 0.946
32, 0.213
33, 0.18
34, 0.847
35, 0.214
36, 0.281
37, 0.048
38, 0.515
39, 0.682
40, 0.549
41, 0.116
42, 0.383
43, 0.35
44, 0.017
45, 0.384
46, 0.451
47, 0.218
48, 0.685
49, 0.852
50, 0.719
51, 0.286
52, 0.553
53, 0.52
54, 0.187
55, 0.554
56, 0.621
57, 0.388
58, 0.855
59, 0.022
60, 0.889
61, 0.456
62, 0.723
63, 0.69
64, 0.357
65, 0.724
66, 0.791
67, 0.558
68, 0.025
69, 0.192
70, 0.059
71, 0.626
72, 0.893
73, 0.86
74, 0.527
75, 0.894
76, 0.961
77, 0.728
78, 0.195
79, 0.362
80, 0.229
81, 0.796
82, 0.063
83, 0.03
84, 0.697
85, 0.064
86, 0.131
87, 0.898
88, 0.365
89, 0.532
90, 0.399
91, 0.966
92, 0.233
93, 0.2
94, 0.867
95, 0.234
96, 0.301
97, 0.068
98, 0.535
99, 0.702
100, 0.569
