Datos del motor: 
Motor: Decimal Metodo: Mixto
n0: 610
n: 610
a: 101
c: 896881427
b: 3
h: 1000
m: 1000

Corrida.
 h,n 
0, 0.61
1, 0.037
2, 0.164
3, 0.991
4, 0.518
5, 0.745
6, 0.672
7, 0.299
8, 0.626
9, 0.653
10, 0.38
11, 0.807
12, 0.934
13, 0.761
14, 0.288
15, 0.515
16, 0.442
17, 0.069
18, 0.396
19, 0.423
20, 0.15
21, 0.577
22, 0.704
23, 0.531
24, 0.058
25, 0.285
26, 0.212
27, 0.839
28, 0.166
29, 0.193
30, 0.92
31, 0.347
32, 0.474
33, 0.301
34, 0.828
35, 0.055
36, 0.982
37, 0.609
38, 0.936
39, 0.963
40, 0.69
41, 0.117
42, 0.244
43, 0.071
44, 0.598
45, 0.825
46, 0.752
47, 0.379
48, 0.706
49, 0.733
50, 0.46
51, 0.887
52, 0.014
53, 0.841
54, 0.368
55, 0.595
56, 0.522
57, 0.149
58, 0.476
59, 0.503
60, 0.23
61, 0.657
62, 0.784
63, 0.611
64, 0.138
65, 0.365
66, 0.292
67, 0.919
68, 0.246
69, 0.273
70, 0.0
71, 0.427
72, 0.554
73, 0.381
74, 0.908
75, 0.135
76, 0.062
77, 0.689
78, 0.016
79, 0.043
80, 0.77
81, 0.197
82, 0.324
83, 0.151
84, 0.678
85, 0.905
86, 0.832
87, 0.459
88, 0.786
89, 0.813
90, 0.54
91, 0.967
92, 0.094
93, 0.921
94, 0.448
95, 0.675
96, 0.602
97, 0.229
98, 0.556
99, 0.583
100, 0.31
