Datos del motor: 
Motor: Decimal Metodo: Mixto
n0: 928
n: 928
a: 101
c: 1922758181
b: 3
h: 1000
m: 1000

Corrida.
 h,n 
0, 0.928
1, 0.909
2, 0.99
3, 0.171
4, 0.452
5, 0.833
6, 0.314
7, 0.895
8, 0.576
9, 0.357
10, 0.238
11, 0.219
12, 0.3
13, 0.481
14, 0.762
15, 0.143
16, 0.624
17, 0.205
18, 0.886
19, 0.667
20, 0.548
21, 0.529
22, 0.61
23, 0.791
24, 0.072
25, 0.453
26, 0.934
27, 0.515
28, 0.196
29, 0.977
30, 0.858
31, 0.839
32, 0.92
33, 0.101
34, 0.382
35, 0.763
36, 0.244
37, 0.825
38, 0.506
39, 0.287
40, 0.168
41, 0.149
42, 0.23
43, 0.411
44, 0.692
45, 0.073
46, 0.554
47, 0.135
48, 0.816
49, 0.597
50, 0.478
51, 0.459
52, 0.54
53, 0.721
54, 0.002
55, 0.383
56, 0.864
57, 0.445
58, 0.126
59, 0.907
60, 0.788
61, 0.769
62, 0.85
63, 0.031
64, 0.312
65, 0.693
66, 0.174
67, 0.755
68, 0.436
69, 0.217
70, 0.098
71, 0.079
72, 0.16
73, 0.341
74, 0.622
75, 0.003
76, 0.484
77, 0.065
78, 0.746
79, 0.527
80, 0.408
81, 0.389
82, 0.47
83, 0.651
84, 0.932
85, 0.313
86, 0.794
87, 0.375
88, 0.056
89, 0.837
90, 0.718
91, 0.699
92, 0.78
93, 0.961
94, 0.242
95, 0.623
96, 0.104
97, 0.685
98, 0.366
99, 0.147
100, 0.028
