Datos del motor: 
Motor: Decimal Metodo: Mixto
n0: 939
n: 939
a: 101
c: 1350683197
b: 3
h: 1000
m: 1000

Corrida.
 h,n 
0, 0.939
1, 0.036
2, 0.833
3, 0.33
4, 0.527
5, 0.424
6, 0.021
7, 0.318
8, 0.315
9, 0.012
10, 0.409
11, 0.506
12, 0.303
13, 0.8
14, 0.997
15, 0.894
16, 0.491
17, 0.788
18, 0.785
19, 0.482
20, 0.879
21, 0.976
22, 0.773
23, 0.27
24, 0.467
25, 0.364
26, 0.961
27, 0.258
28, 0.255
29, 0.952
30, 0.349
31, 0.446
32, 0.243
33, 0.74
34, 0.937
35, 0.834
36, 0.431
37, 0.728
38, 0.725
39, 0.422
40, 0.819
41, 0.916
42, 0.713
43, 0.21
44, 0.407
45, 0.304
46, 0.901
47, 0.198
48, 0.195
49, 0.892
50, 0.289
51, 0.386
52, 0.183
53, 0.68
54, 0.877
55, 0.774
56, 0.371
57, 0.668
58, 0.665
59, 0.362
60, 0.759
61, 0.856
62, 0.653
63, 0.15
64, 0.347
65, 0.244
66, 0.841
67, 0.138
68, 0.135
69, 0.832
70, 0.229
71, 0.326
72, 0.123
73, 0.62
74, 0.817
75, 0.714
76, 0.311
77, 0.608
78, 0.605
79, 0.302
80, 0.699
81, 0.796
82, 0.593
83, 0.09
84, 0.287
85, 0.184
86, 0.781
87, 0.078
88, 0.075
89, 0.772
90, 0.169
91, 0.266
92, 0.063
93, 0.56
94, 0.757
95, 0.654
96, 0.251
97, 0.548
98, 0.545
99, 0.242
100, 0.639
