Datos del motor: 
Motor: Decimal Metodo: Mixto
n0: 280
n: 280
a: 101
c: 1260955127
b: 3
h: 1000
m: 1000

Corrida.
 h,n 
0, 0.28
1, 0.407
2, 0.234
3, 0.761
4, 0.988
5, 0.915
6, 0.542
7, 0.869
8, 0.896
9, 0.623
10, 0.05
11, 0.177
12, 0.004
13, 0.531
14, 0.758
15, 0.685
16, 0.312
17, 0.639
18, 0.666
19, 0.393
20, 0.82
21, 0.947
22, 0.774
23, 0.301
24, 0.528
25, 0.455
26, 0.082
27, 0.409
28, 0.436
29, 0.163
30, 0.59
31, 0.717
32, 0.544
33, 0.071
34, 0.298
35, 0.225
36, 0.852
37, 0.179
38, 0.206
39, 0.933
40, 0.36
41, 0.487
42, 0.314
43, 0.841
44, 0.068
45, 0.995
46, 0.622
47, 0.949
48, 0.976
49, 0.703
50, 0.13
51, 0.257
52, 0.084
53, 0.611
54, 0.838
55, 0.765
56, 0.392
57, 0.719
58, 0.746
59, 0.473
60, 0.9
61, 0.027
62, 0.854
63, 0.381
64, 0.608
65, 0.535
66, 0.162
67, 0.489
68, 0.516
69, 0.243
70, 0.67
71, 0.797
72, 0.624
73, 0.151
74, 0.378
75, 0.305
76, 0.932
77, 0.259
78, 0.286
79, 0.013
80, 0.44
81, 0.567
82, 0.394
83, 0.921
84, 0.148
85, 0.075
86, 0.702
87, 0.029
88, 0.056
89, 0.783
90, 0.21
91, 0.337
92, 0.164
93, 0.691
94, 0.918
95, 0.845
96, 0.472
97, 0.799
98, 0.826
99, 0.553
100, 0.98
