Datos del motor: 
Motor: Decimal Metodo: Mixto
n0: 624
n: 624
a: 101
c: 238259237
b: 3
h: 1000
m: 1000

Corrida.
 h,n 
0, 0.624
1, 0.261
2, 0.598
3, 0.635
4, 0.372
5, 0.809
6, 0.946
7, 0.783
8, 0.32
9, 0.557
10, 0.494
11, 0.131
12, 0.468
13, 0.505
14, 0.242
15, 0.679
16, 0.816
17, 0.653
18, 0.19
19, 0.427
20, 0.364
21, 0.001
22, 0.338
23, 0.375
24, 0.112
25, 0.549
26, 0.686
27, 0.523
28, 0.06
29, 0.297
30, 0.234
31, 0.871
32, 0.208
33, 0.245
34, 0.982
35, 0.419
36, 0.556
37, 0.393
38, 0.93
39, 0.167
40, 0.104
41, 0.741
42, 0.078
43, 0.115
44, 0.852
45, 0.289
46, 0.426
47, 0.263
48, 0.8
49, 0.037
50, 0.974
51, 0.611
52, 0.948
53, 0.985
54, 0.722
55, 0.159
56, 0.296
57, 0.133
58, 0.67
59, 0.907
60, 0.844
61, 0.481
62, 0.818
63, 0.855
64, 0.592
65, 0.029
66, 0.166
67, 0.003
68, 0.54
69, 0.777
70, 0.714
71, 0.351
72, 0.688
73, 0.725
74, 0.462
75, 0.899
76, 0.036
77, 0.873
78, 0.41
79, 0.647
80, 0.584
81, 0.221
82, 0.558
83, 0.595
84, 0.332
85, 0.769
86, 0.906
87, 0.743
88, 0.28
89, 0.517
90, 0.454
91, 0.091
92, 0.428
93, 0.465
94, 0.202
95, 0.639
96, 0.776
97, 0.613
98, 0.15
99, 0.387
100, 0.324
