Datos del motor: 
Motor: Decimal Metodo: Mixto
n0: 261
n: 261
a: 101
c: 2048291087
b: 3
h: 1000
m: 1000

Corrida.
 h,n 
0, 0.261
1, 0.448
2, 0.335
3, 0.922
4, 0.209
5, 0.196
6, 0.883
7, 0.27
8, 0.357
9, 0.144
10, 0.631
11, 0.818
12, 0.705
13, 0.292
14, 0.579
15, 0.566
16, 0.253
17, 0.64
18, 0.727
19, 0.514
20, 0.001
21, 0.188
22, 0.075
23, 0.662
24, 0.949
25, 0.936
26, 0.623
27, 0.01
28, 0.097
29, 0.884
30, 0.371
31, 0.558
32, 0.445
33, 0.032
34, 0.319
35, 0.306
36, 0.993
37, 0.38
38, 0.467
39, 0.254
40, 0.741
41, 0.928
42, 0.815
43, 0.402
44, 0.689
45, 0.676
46, 0.363
47, 0.75
48, 0.837
49, 0.624
50, 0.111
51, 0.298
52, 0.185
53, 0.772
54, 0.059
55, 0.046
56, 0.733
57, 0.12
58, 0.207
59, 0.994
60, 0.481
61, 0.668
62, 0.555
63, 0.142
64, 0.429
65, 0.416
66, 0.103
67, 0.49
68, 0.577
69, 0.364
70, 0.851
71, 0.038
72, 0.925
73, 0.512
74, 0.799
75, 0.786
76, 0.473
77, 0.86
78, 0.947
79, 0.734
80, 0.221
81, 0.408
82, 0.295
83, 0.882
84, 0.169
85, 0.156
86, 0.843
87, 0.23
88, 0.317
89, 0.104
90, 0.591
91, 0.778
92, 0.665
93, 0.252
94, 0.539
95, 0.526
96, 0.213
97, 0.6
98, 0.687
99, 0.474
100, 0.961
