Datos del motor: 
Motor: Decimal Metodo: Mixto
n0: 288
n: 288
a: 101
c: 1888304089
b: 3
h: 1000
m: 1000

Corrida.
 h,n 
0, 0.288
1, 0.177
2, 0.966
3, 0.655
4, 0.244
5, 0.733
6, 0.122
7, 0.411
8, 0.6
9, 0.689
10, 0.678
11, 0.567
12, 0.356
13, 0.045
14, 0.634
15, 0.123
16, 0.512
17, 0.801
18, 0.99
19, 0.079
20, 0.068
21, 0.957
22, 0.746
23, 0.435
24, 0.024
25, 0.513
26, 0.902
27, 0.191
28, 0.38
29, 0.469
30, 0.458
31, 0.347
32, 0.136
33, 0.825
34, 0.414
35, 0.903
36, 0.292
37, 0.581
38, 0.77
39, 0.859
40, 0.848
41, 0.737
42, 0.526
43, 0.215
44, 0.804
45, 0.293
46, 0.682
47, 0.971
48, 0.16
49, 0.249
50, 0.238
51, 0.127
52, 0.916
53, 0.605
54, 0.194
55, 0.683
56, 0.072
57, 0.361
58, 0.55
59, 0.639
60, 0.628
61, 0.517
62, 0.306
63, 0.995
64, 0.584
65, 0.073
66, 0.462
67, 0.751
68, 0.94
69, 0.029
70, 0.018
71, 0.907
72, 0.696
73, 0.385
74, 0.974
75, 0.463
76, 0.852
77, 0.141
78, 0.33
79, 0.419
80, 0.408
81, 0.297
82, 0.086
83, 0.775
84, 0.364
85, 0.853
86, 0.242
87, 0.531
88, 0.72
89, 0.809
90, 0.798
91, 0.687
92, 0.476
93, 0.165
94, 0.754
95, 0.243
96, 0.632
97, 0.921
98, 0.11
99, 0.199
100, 0.188
