Datos del motor: 
Motor: Decimal Metodo: Mixto
n0: 233
n: 233
a: 101
c: 125431467
b: 3
h: 1000
m: 1000

Corrida.
 h,n 
0, 0.233
1, 0.0
2, 0.467
3, 0.634
4, 0.501
5, 0.068
6, 0.335
7, 0.302
8, 0.969
9, 0.336
10, 0.403
11, 0.17
12, 0.637
13, 0.804
14, 0.671
15, 0.238
16, 0.505
17, 0.472
18, 0.139
19, 0.506
20, 0.573
21, 0.34
22, 0.807
23, 0.974
24, 0.841
25, 0.408
26, 0.675
27, 0.642
28, 0.309
29, 0.676
30, 0.743
31, 0.51
32, 0.977
33, 0.144
34, 0.011
35, 0.578
36, 0.845
37, 0.812
38, 0.479
39, 0.846
40, 0.913
41, 0.68
42, 0.147
43, 0.314
44, 0.181
45, 0.748
46, 0.015
47, 0.982
48, 0.649
49, 0.016
50, 0.083
51, 0.85
52, 0.317
53, 0.484
54, 0.351
55, 0.918
56, 0.185
57, 0.152
58, 0.819
59, 0.186
60, 0.253
61, 0.02
62, 0.487
63, 0.654
64, 0.521
65, 0.088
66, 0.355
67, 0.322
68, 0.989
69, 0.356
70, 0.423
71, 0.19
72, 0.657
73, 0.824
74, 0.691
75, 0.258
76, 0.525
77, 0.492
78, 0.159
79, 0.526
80, 0.593
81, 0.36
82, 0.827
83, 0.994
84, 0.861
85, 0.428
86, 0.695
87, 0.662
88, 0.329
89, 0.696
90, 0.763
91, 0.53
92, 0.997
93, 0.164
94, 0.031
95, 0.598
96, 0.865
97, 0.832
98, 0.499
99, 0.866
100, 0.933
