Datos del motor: 
Motor: Decimal Metodo: Mixto
n0: 784
n: 784
a: 101
c: 992826547
b: 3
h: 1000
m: 1000

Corrida.
 h,n 
0, 0.784
1, 0.731
2, 0.378
3, 0.725
4, 0.772
5, 0.519
6, 0.966
7, 0.113
8, 0.96
9, 0.507
10, 0.754
11, 0.701
12, 0.348
13, 0.695
14, 0.742
15, 0.489
16, 0.936
17, 0.083
18, 0.93
19, 0.477
20, 0.724
21, 0.671
22, 0.318
23, 0.665
24, 0.712
25, 0.459
26, 0.906
27, 0.053
28, 0.9
29, 0.447
30, 0.694
31, 0.641
32, 0.288
33, 0.635
34, 0.682
35, 0.429
36, 0.876
37, 0.023
38, 0.87
39, 0.417
40, 0.664
41, 0.611
42, 0.258
43, 0.605
44, 0.652
45, 0.399
46, 0.846
47, 0.993
48, 0.84
49, 0.387
50, 0.634
51, 0.581
52, 0.228
53, 0.575
54, 0.622
55, 0.369
56, 0.816
57, 0.963
58, 0.81
59, 0.357
60, 0.604
61, 0.551
62, 0.198
63, 0.545
64, 0.592
65, 0.339
66, 0.786
67, 0.933
68, 0.78
69, 0.327
70, 0.574
71, 0.521
72, 0.168
73, 0.515
74, 0.562
75, 0.309
76, 0.756
77, 0.903
78, 0.75
79, 0.297
80, 0.544
81, 0.491
82, 0.138
83, 0.485
84, 0.532
85, 0.279
86, 0.726
87, 0.873
88, 0.72
89, 0.267
90, 0.514
91, 0.461
92, 0.108
93, 0.455
94, 0.502
95, 0.249
96, 0.696
97, 0.843
98, 0.69
99, 0.237
100, 0.484
